AdText,Category,Platform
Restoring Trust in Government Will Save Lives  I am among those in Oregon and across the country who support medical freedom because I believe individuals have the right to decide what medical proceduresincluding vaccinationsare right for themselves and their families. Many of us who support medical freedom have been dismissed bullied and marginalized. Our leaders have pursued a heavy-handed approach ignoring concerns and fueling a mistrust of our government.  Our leaders need to be reminded that trust is a two-way exchange that can be built only through listening understanding transparency and bringing everyone to the table for frequentand respectfulexchanges of ideas.  The first two decades of the 21st century have given us many reasons to mistrust all institutions. The war in Iraq the recession of 2008 and the political turmoil since the 2016 election have created distrust of government large corporations mainstream media and especially politicians. Political polarization is at an all-time high and how sad that there are now those who are using COVID to score political points and further fuel the flames of mistrust of government.  We are going on year two of the COVID-19 pandemic and it will likely continue for longer than any of us had hoped. Rather than letting this further divide us it is time to come together and focus on the goal of achieving herd immunity. We must find a way to meet this goal while preventing unnecessary deaths protecting freedom of choice and medical freedoms maintaining a healthy economy and preventing our hospital systems from becoming overwhelmed.  Here is my plan to restore trust in government as we collectively deal with this pandemic:   I will support informed choice and deliver information to Oregonians in the most unbiased way possible. I will make sure we are communicating the most up to date and accurate data on all aspects of COVID.   I will make sure that vaccine related injuries reported within the state are thoroughly investigated and that all relevant information is made public.   I will not support statewide vaccine mandates without exemptions or mandate vaccine passports for COVID-19 or any other vaccine. I will encourage the Oregon Health Authority to work directly with local communities to develop policies that are right for that community.   The state will act as a partner not a dictator of policy. Local communities will have the final say when it comes to mask mandates business restrictions and school closures. I   Of course I will make sure that Oregon hospital systems and providers have the clinical resources and support needed to fight this pandemic and care for all Oregonians. This includes support for delivering new therapeutic treatments as soon as they become available.  COVID is not going away any time soon. Without a vaccine we could face years of wearing facemasks social distancing business and school closures shortages of goods and services and escalating social unrest. Please consider all these factors when you decide what is best for you and your responsibilities in your communities.  One thing I know for sure government doesnt always know best. Government has an undeniable role to play as we all work together to survive this pandemic. That role begins once government fulfills its obligation to partner with the people and stops simply dictating policy to us.  [By Jessica Gomez],political,Facebook
President Joe Biden and the Democrats are committed to pushing their multi-trillion dollar boondoggle upon the American people. But this plan doesnt just come with an expensive price tag  it is filled with radical ideas that will weaken our economy and reorder America as we know it.  To be clear this package:  Forces $2.1 trillion in tax increases on American families and job creators  Imposes Green New Deal polices and destroys American Energy Independence  Allows over $10 billion in federal funding to go toward abortions  Weaponizes the IRS by allowing for monitoring and tracking of almost every single bank transaction made  Provides amnesty to millions and millions of illegal immigrants  Leaves rural America behind by failing to allocate any funds for critical programs like broadband the commodity safety net crop insurance and disaster assistance  This radical spending package is nothing more than a Trojan Horse for the Democrats to force their extreme socialist agenda on the American people.  And the American people are already seeing and experiencing the negative consequences of their failed policies  rising prices Open Borders labor shortages.  It is time to bring back the smart commonsense Republican policies that created a prosperous America with economic growth record unemployment and border security.  Americas future is at risk and we must do everything we can to flight these Far-Left Socialist policies that will only set our country back.  I will do everything in my power to stand against these radical ideas and fight for conservative values and principles like limited government free enterprise and Peace Through Strength that have made our country great.,political,Facebook
Goal #2 Standards-  State and federal laws or regulations set standards of education. As a board we should review standards and ensure they make our students competitive in the world economy. Schools must follow standards established to protect students.  Standards have been a part of my adult life. I learned standards have a purpose when I joined the military. The standard to have a shaved face ensures Soldiers are safe when they put on their gas masks. Now school is not the same as the military but the federal government and state government set education standards.  The board's purpose is twofold; first schools must follow education standards; however if the standards are not ensuring our students are competitive in the world economy our job is to go to our local Legislators or the SD Department of Education and have them change the standards.  State and federal governments create some standards to protect children.  State law says bullying is not allowed. Board and School Policies says it's not allowed. However as a parent I know it occurs in our schools. How is this standard being upheld?  Federal law grants children with disabilities an individual education plan (IEP). This hits home for me. I had an IEP until 9th Grade. The most vulnerable students should be protected and the schools should follow the plan. I want to look into how much funding is going towards special education and technology to assist children with special needs. Is the school district set up to follow state and federal standards? Is the school district financially set up to ensure students with special needs or disabilities can achieve their potential?  I welcome an open conversation regarding education standards. Please feel free to comment.,political,Facebook
"The Value of On The Job Learning  In a recent Flathead Beacon interview with House District 7 legislative candidates my opponent Frank Garner put forward the idea that ""...this is an important year to not be learning on the job. As one of millions of millennials whose had to struggle to work through an unending economic recession I've discovered the necessary value of doing just that.  I attended college with the plan of learning a valuable skill and earning a spot in a top firm in my industry building a career saving a nest egg and one day buying a house and starting a family. So did most of my University peers. What we came out with was multiple thousands of dollars in loan debt while competing for part-time work against Masters and PhD holders who had already been laid off in the great recession. No one told us all our work and study would put us in the same line for minimum-wage part-time contracting work as the rest of the US workforce.  So we scrambled and we moonlighted our way through this new economy. In my first three years out of school I worked nine separate jobs in seven industries in one year three at a time. I worked with a diverse range of people from every economic and social background in wildly different settings ranging from construction to retail to security to education. I adapted to different work cultures and different management structures different rules and expectations.  We millennials were forced to do this when our representatives failed to address the systemic issues our generation was facing. They continue to fail in that task now for Gen Z. Frank Garner is one of those legislators.  When I hear them deriding on the job learning it feels like a dis to everyone who has had to fight to live in this new gig economy. A dis on everyone struggling through 90hr work weeks with no benefits and no health coverage no sick leave and no PTO no savings and dwindling hope that they will ever be able to live the life that our parents and their parents enjoyed in Montana.  Maybe that's the problem. People in our legislature have no idea what it's really like to live and work in today's economy. And that's why we need some on the job learning.",political,Facebook
FOR IMMEDIATE RELEASE - Last week U.S. Steel announced the cancellation of an important investment in Allegheny County citing permit delays from the County that ultimately gave steel manufacturers in another state an advantage. Out of touch political leaders in Allegheny and state governments are blaming U.S. Steel for the failures of their bureaucracy. If we want a dynamic workforce and a flourishing local economy we need a similarly dynamic and responsive local government. The delays and excuses of Allegheny County Health Department and activists are unacceptable and ultimately cost upwards of 1000 jobs.  We have to get beyond this false choice of environmental protection and economic prosperity. The workforce of Allegheny County is ready to be a leader in responsible sustainable manufacturing practices. But it requires local leadership to answer the phone when workers need help. It is clear Allegheny County Council and Councilwoman Anita Prizio failed to pick up the phone and provide that leadership.  I know how important it is to listen to answer the phone to work with people to find solutions that benefit everyone not just special interest groups on either side of the political aisle. If you want a county council and a councilwoman who provides the leadership necessary to keep Allegheny County moving forward I ask for your support.,political,Facebook
Big news everyone I wanted to be the first to tell you that I have officially taken out papers to run for City Council in the city of Easthampton. In the last 10 years that I've lived in Easthampton we've seen our city develop into a vibrant cultural center with an ever growing economy but we still have some significant challenges ahead particularly in the area of public works infrastructure and housing. As a life-long advocate for the public I want to bring you along in decision making spaces so that all of our voices are heard so nobody gets left behind and we can solve these issues together in ways that are fair and affordable. My chat box is open 24/7 and I'm open to any suggestions or proposals to make Easthampton work for you.,political,Facebook
"Here are some of the objectives that would be most important to me as a member of Nixa City Council followed by an introduction so that you can get to know me better!:  - Bringing new businesses and jobs to Nixa to boost our economy and infrastructure and balance taxation while supporting local small businesses and helping them to thrive - Supporting our youth and our school district in every way possible - Supporting our elderly residents in every way possible - Supporting the growth and continued excellence of the Nixa Police Department - Implementing new diversity and inclusion initiatives and striving to support and meet the needs of Nixa's under- represented residents - Improving sidewalk connectivity throughout town particularly near schools - Improving traffic flow and speeding issues in problem areas such as school zones - Streamlining city processes to make them as efficient and accessible as possible to include establishing a virtual platform for city council meetings and making improvements to city utilities processes - Continuing the revitalization of the downtown area - Improving and beautifying public spaces - Supporting the visual and performing arts in Nixa - Increasing recreational opportunities for kids and adults of all ages and abilities - Encouraging greater voter interest and turnout - Encouraging volunteerism in the community - Educating residents about and encouraging them to use our free curbside recycling program - Advocating for a second dog park in north Nixa and at least one splash pad  Hello! My name is Amy Hoogstraet (HOOK-strat) and Im thrilled to announce that I'm running for city council in Nixas first district. This is my official campaign page. You might know me on Facebook as Amy Jane Hoogstraet Safley but for campaign purposes Im using my legal last name. Id like to introduce myself and tell you why I want to serve you on Nixas city council. This is a very long post but I wanted to give you as much information about me as I could in order to help you in deciding if I'm the candidate for you. I hope that you'll take the time to read the whole post!  I grew up in Springfield where I graduated from Drury University. After marrying a soldier I spent 20 years away from the area but it was always ""home"" and I finally returned in 2017. My husband and I chose to make our home in Nixa because we loved the small town feel and were very impressed with the schools and we are so happy with our decision! We feel that Nixa is our home and we have no plans to go anywhere else. We have a 16-year old son and a 6-year-old daughter and a fabulous miniature poodle named Sam.  After holding various interesting jobs I left the workforce to become a stay-home mom which is a move I have never regretted. As my youngest has gotten a bit older and more independent and since moving to Nixa I have finally realized my dream of becoming more involved in volunteering advocacy and helping others however I can. This sounds clich but honestly helping others and finding solutions to problems are my passions. And when I commit to something I'm ALL IN!  I am on the board of directors of GLSEN-Springfield which supports and advocates for LGBTQ youth and I also volunteer with PROMO an organization which fights discriminatory legislation in Jefferson City. A defining moment for me and one in which I learned how much I love being involved in government was when I went with PROMO to the Capitol in Jefferson City to speak with legislators there. I was completely in my element and I was good at it  I was hooked! Additionally I founded and am administrator of the Facebook group Nixa MO Diversity Advocates which seeks to celebrate support welcome and educate about diversity. I believe that in diversity (in ALL of its forms!) lies great strength richness and depth and I am very passionate about being a voice for those who are under-represented and fighting for equal rights for all.  Another experience which crystallized my love of civic/government involvement was when I had the honor of serving on Nixas Strategic Planning Advisory Committee this past summer and fall. The committee was comprised of volunteers from the community and was tasked with culling through public feedback and listening to subject matter experts in order to come up with Nixas next five-year strategic plan. It was a lot of hard work and I loved every minute of it! Working with a varied group of people who had a lot of different opinions and priorities but who all agreed that they wanted what was best for our community was exciting and challenging and I not only made valuable contributions to the process but also grew from it. This experience left me feeling sure that I wanted to continue my involvement with local government and with helping to bring the five-year strategic plan to fruition. Its a wonderful ambitious plan and Im very proud to have contributed to it. Im excited to see what we can accomplish in the next 5 years and the amazing ways in which Nixa can grow and improve! My work on the committee along with attending city council meetings has shown me how much grey area there can be in issues involving a city and its residents and I really enjoy the challenge of working within that grey area to find solutions. With my history of volunteerism advocacy collaboration and leadership along with my involvement in the strategic plan joining our city council feels like the next logical step for me and Im incredibly excited at the thought of serving my community in this way!  Why should you vote for me? I believe that my experience on the committee and my prior involvement in the strategic plan puts me in a perfect position to pivot right into city council. I have made valuable connections and have a great rapport with several of our council members and city administrators and feel comfortable working with them. Im continually impressed with our citys administration and would be honored to serve alongside them! As someone who contributed to the five-year plan I am very committed to helping see it through in a way that offers the most benefit to our community. I believe that my education and experiences have equipped me to work confidently yet humbly with others and to look for commonalities and ways to compromise to come up with good solutions to tricky problems. I am a very logical analytical thinker who naturally looks at problems from all angles and perspectives and can think outside the box when needed. I am level-headed and feel comfortable interacting with people even when they disagree with me. Im not given to knee-jerk reactions but rather to thorough consideration of all viewpoints. Im not running with any single agenda  I simply honestly love Nixa and want to help it be the best town it can be. I believe that with a great governing body Nixa can continue to grow be progressive and innovative and stay a leader in the region while still remaining true to its small-town roots. I also believe that the more diverse city council is the stronger it will be and Id love to help further diversify our council by becoming the second woman on the current council. I want to continue to be a voice for those who may not have one and for ALL members of this town I love. I want to see Nixa be as strong as it can be to help build bridges and to unify us while doing my best to make thoughtful decisions with the greater good of the community ever-present in my mind. I truly believe that despite our differences we all have much more in common than we may realize and we all want whats best for our community.  The bottom line is this: I love Nixa I want to help improve my community and build on what is already amazing about it and I believe that my skill-set makes me uniquely qualified to be a valuable member of city council. If elected I pledge to do my absolute best to serve you and I will always be accessible to my constituents. I am an excellent communicator and will be sure to keep the lines of communication open share what is happening and seek feedback from my constituents.  So please consider voting for me! I would greatly appreciate it if you would like and follow my page and share share share! If you dont live in district 1 share my page with friends who do and help me get elected so that I can bring continued progress vision and collaboration to Nixa! Thank you for your time.  Stay tuned  in future posts I will talk about some of the plans and goals for Nixa that are most important to me! And Im always eager and happy to answer any questions you may have.  Please remember that if you support my campaign the single biggest thing you can do to help me is to SHARE MY PAGE (or even a particular post from my page) ONCE A WEEK until the election to like my page and to invite your local friends to like it. The only way that I can win is to reach enough voters in District 1 and convince them to vote for me and for that I need your help! I won't be asking for monetary donations for this campaign - only for a minute of your time each week to help spread the word. :) Thank you!",political,Facebook
"God Our Greatest Need and Help  Our greatest need? A change in character! Not party politics. Not a flourishing economy. Not more church programs! The hardest change to experience is a change of our character.  God is the main ingredient we need if were to change our nature. It takes God to root down deep into our heart-soil.  Think about it That nagging habitual wrong we do so damaging to our souls.  The proud voice inside our head that judges our neighbor his stuff personality clothes family demeanor his cheering for the wrong team and his voting for the wrong politician.  We neglect the poor the prisoner the stranger by withholding the very love they so need.  We justify greed and gluttony but rail against lust and lying.  Only God can hoe these weeds out of our character roots and all.  But will he? Only by invitation.  Imagine a table God sits at. He invites you as he did me  ""I remember pulling up a chair at that table. I was a young man wounded yet full of bravado. Terrified by God but allured by his love. Worried what others thought. Shallow roots Id say. I felt undone with his gaze into my soul. ""Georges... this crippling sin. Do you want to keep it?"" He offered Stay with me. Remain here with me. Watch and pray. I was captured.  Picture yourself sitting at this table with him warts and all. On the table is your souls transformation. God and you.  What does God bring? (Next article will be on what you bring)   Grace aka the power to change your soul.  Complete understanding of how things are with you. I know. It happened to me too. Jesus understands. For our high priest is able to understand our weaknesses. He was tempted in every way that you are but he did not sin. (Hebrews 4:15).  Compassion to look with eyes of love on the truth of who you are: brother sister beloved child of the same Father.  A vision and purpose for which he made you. He did not leave you shepherd less.  Wisdom to see the past the now tomorrow the path to get from here to there.  Forgiveness for your sin.  Delight in you as his beloved. Delight in who youre becoming.  How about it? Are you willing to sit at the table of inward transformation daily? Its a standing invitation.  Heres what he doesnt bring?  Sternness  Impatience  Disappointment because you didnt get it right this time either  Condemnation  God is the patient powerful lover of our souls. He tarries in the chair at the table of your inward nature every day. Whatever the circumstance he never budges from the seat of love. And his love is cleansing and transforming you and me into the likeness of his Son. (Exodus 34:6-9; 2 Corinthians 3:18).",political,Facebook
Senate District 6 Republican primary opponents Anthony Bouhard and Erin Johnson have locked horns in recent days. Bouchards personal attacks against Johnson are tantamount to calling her a liar in a broadly distributed mailer. It said:  Fabricating her actual job experience to trick voters she wont admit to being a contract lobbyist by trade nor that she was fired by Governor Gordon after only a few months on the job because of her incompetence and unethical behavior.  While the ad hominem attack against Johnson is an unfortunate par for the course for Bouchard it does highlight a persistent question that arises after a thorough review of Erin Johnsons public statements: what does she stand for?  To be honest its hard to say. Reading Erin Johnsons public statements it sounds like a Mad Libs game of old school Republican talking points. She wants to cut red tape and get government out of the way. Oddly in the same breath shes advocating diversifying our economy but by doing less to accomplish that goal.  And what to make of her statements that special interests have no place in the Wyoming Legislature when she is in fact a registered Wyoming lobbyist. If thats not the pot calling the kettle black we dont know what is. It definitely shows a willingness to say one thing and do--or be--another.  Point being the Senate District 6 Republican primary is shaping up to be a mudslinging battle between the devil we know and the devil we dont so to speak. So who will voters take their chances with on Tuesday August 18th?,political,Facebook
Hey everyone! The election is now just 3 short weeks away! In these last weeks it is crucial for me to reach as many district 1 voters as possible. Please help out by sharing my campaign page and telling your neighbors and friends in district 1! I am so appreciative of your support and help and if elected I will work as hard as I possibly can on your behalf.  The Christian County Headliner reached out to all of the city council candidates with 5 questions for us to answer. These answers will be published in the newspaper but I'm not sure when. In the meantime I thought I would go ahead and share my answers here:  1. List any relevant qualifications or experiences you would like voters to know about:   I am an active and well-known volunteer leader and advocate in the area (with PROMO GLSEN Free Mom Hugs Nixa MO Diversity Advocates etc.) and already have working relationships with members of the city council and administration the police department the school administration and board and other city leaders. In addition I was a member of the Strategic Planning Advisory Committee which crafted Nixas next 5-year strategic plan. As such Im invested in the plan and eager to be a part of its implementation. With my previous and ongoing civic involvement in addition to my body of experience and skills serving my community on city council is the next logical step and one Im very passionate about taking!   2. What action if any should the Nixa City Council take in relation to the COVID-19 pandemic or in an effort to slow the spread of COVID-19?   It seems like Nixa has been doing a good job already of slowing the spread and I believe that with the availability of the vaccine theres light on the horizon. Were not out of the woods quite yet though and we must take care to avoid a resurgence. I believe that wearing masks and physical distancing in addition to getting vaccinated are still the best steps we can take over the next few months. Once the current mask mandate is ended I think that the best thing council can do is to continue to encourage (and serve as an example to) Nixans to wear masks and physically distance and to get vaccinated when eligible. I believe that businesses should remain open and some events should start to take place again with proper precautions in place. And the more of us who are vaccinated the sooner we will all be able to get back to normal.   3. What is your opinion about the level of accessibility that the Nixa City Council has with the general public?   I believe that council has done a great job of being accessible and transparent. Meetings are always posted on the citys website as well as social media and agendas are available to the public ahead of time so that residents can plan ahead as far as attending or speaking at meetings. District 1 council member Jarad Giddens has been very proactive about keeping his followers informed on social media and our citys Director of Communications Drew Douglas goes above and beyond to disseminate information. All that said there is always room for improvement and the citys 5-year plan includes a website overhaul as well as the creation of an interactive app for residents. There are also plans to create a virtual streaming platform for city council meetings for those residents who cant attend in person. Im excited about these changes and think that they will move the city to a whole new level of accessibility!   4. Is there an area of city government that you hope to develop advanced knowledge of in the future? If yes describe.   I cant necessarily point to one single area as Im fascinated with all of them! I want to learn as much as possible and plan to do so while continuing my civic involvement whether or not Im elected to council. Most issues are not black and white but rather have a lot of grey area and I really enjoy the challenge of working within that grey area to find solutions. In attending city council meetings and listening to ordinances being debated and residents speaking about issues I have consistently noted that there are usually valid points on both sides of an issue. Much of the time decisions made by the council will make one group of people happy and one group unhappy - thats a very tough spot to be in! But its this process of weighing pros and cons and figuring out which solution would best serve the greater good which intrigues me and which I think Im very well-suited for. Im a logical thinker who is very detail-oriented analyzes problems from all angles and thinks outside of the box when necessary. In addition I feel that I have a strong ability to empathize with others  to put myself in their shoes. Many issues brought before city council would not affect me personally but that doesnt mean that I wouldnt care about them or take them seriously. I believe strongly that part of being a contributing member of society is recognizing that something shouldnt have to affect you personally for it to matter to you  we should all care about each other. My great passions in life are problem-solving and helping others and as a member of council I would be able to put those passions to work and be a voice for ALL Nixans.   5. What level of involvement should Nixa have in partnering with other local governments such as Ozark and Christian County and with regional economic development groups? Why?   I believe that Nixa should have the highest possible level of involvement in partnering with other local governments and regional economic development groups and from what I have seen so far I think that it strives to do so. Nixa does not exist in a bubble and cannot possibly thrive unless it works in concert with other local governments and agencies. Nixa Ozark and Christian County as a whole share the same issue of being bedroom communities  our residents may live here but a great majority of them work in another municipality. This presents unique challenges to our economies and there is much to be gained by working together to address these challenges share ideas and collaborate in creating solutions. It can be tricky for a bedroom community to find a good balance between supporting local small businesses (We have some really wonderful small businesses here!) and welcoming new businesses which will bring more money and jobs thereby boosting the economy and infrastructure and better balancing the tax burden. Im eager to be a part of finding and maintaining that balance.,political,Facebook
Gold morning beautiful people!!!! Economic update for the week ending November 7 2020  October Job gains beat expectations -The Department of Labor Statistics reported that the U.S. economy added 638000 new jobs in October. The unemployment rate dropped to 6.9% in October from 7.9% in September. These numbers beat analysts expectations of 530000 new jobs and an unemployment rate of 7.7%. It should also be noted that private employers added 906000 jobs but 268000 government jobs were lost in October. That included 147000 census workers that were hired to complete the census count which is now concluded.  Stock markets posted their highest weekly gain in six months  Stock markets soared this week erasing most of their losses suffered over the last three weeks. Strong data outweighed COVID concerns as investors pushed up stock prices. Retail sales housing sales industrial output and corporate earnings all exceeded expectations. The Dow Jones Industrial Average closed the week at 28343.40 up 6.9% from 26501.60 last week. Its down 0.8% year-to-date. The S&P 500 closed the week at 3509.44 up 7.3% from 3269.96 last week. Its up 8.6% year-to-date. The NASDAQ closed the week at 11895.23 up 9.0% from 10911.59 last week. Its up 32.6% year-to-date.  U.S. Treasury bond yields - The 10-year treasury bond closed the week yielding 0.83% down from 0.88% last week. The 30-year treasury bond yield ended the week at 1.60% down from 1.66% last week. We watch bond yields because mortgage rates often follow treasury bond yields.  Mortgage rates - The November 5 2020 Freddie Mac Primary Mortgage Survey reported mortgage rates for the most popular loan products as follows: The 30-year fixed mortgage rate average was 2.78% down from 2.81% last week. The 15-year fixed was 2.32% unchanged from 2.32% last week. The 5-year ARM was 2.89% almost unchanged from 2.88% last week. Have a wonderful Sunday ,political,Facebook
We're building a movement to create a government and economy that works for all of us not just for the wealthy few.Jesus believes in immigration reform free college tuition and universal health care.  Petition link,political,Facebook
No Texan willing to put in a hard day's work should have to work more than one job to put food on the table and have a safe place to live. The time for a real living wage in Texas is now. I believe in putting an end to the assault on unions and support collective bargaining.  With millions out of work and out of luck due to COVID-19 I'll work with all parties to outlaw the ability for employers to use credit scores in hiring decisions. Building a stronger economy that works for all creating a unified holistic approach to attract maintain and develop small businesses and promote innovation.,political,Facebook
This Labor Day thank you to all the workers and the work you do to drive and grow the economy.  Craig Clark,political,Facebook
Improving roads in Montgomery Countys Green Gap community and throughout the Uwharrie National Forest has been a priority since I entered Congress. After years of work this project that can improve our economy public safety and quality of life is finally advancing.  The public comment period is still open through the end of April. Find out more here:  MONTGOMERYHERALD.COM Public comment period open for Green Gap roads project The United States Department of Agriculture (USDA) and the Forest Service have released proposed action and entered the scoping phase of the roads project that could impact the Green Gap,political,Facebook
Frankly Speaking Why Change? The Town of Ontarios Comprehensive Plan is the guiding document for land use decisions capital investments operational changes and other issues. This planning for the future and the change it will bring is important because it establishes a vision for the communitys goals and objectives over the next 10 to 20 years. A plan for a successful future. We have seen tremendous growth since the 2006 Comprehensive Plan that has changed the landscape of the community. Over the past three years we have added over $90 million in commercial & residential growth. The only thing constant in life is change. If youre not challenging yourself to change and move forward the world will pass you by. Embracing change is an opportunity to improve or try new things. You can either be positive or you can be negative it will happen regardless. Therefore you need to be positive and able to adapt. Technology the economy demographics population growth market trends and consumer attitudes are always changing and they affect our community whether we like it or not. Abraham Lincoln would say the best way to predict the future is to create it yourself. Towns that have a vision for the future will always be more successful than towns that just accept whatever comes along. This past year is a great example of why it is important to embrace change especially in the rapid advancement of technology. During the pandemic all of us experienced the demanding need to embrace change at work and home and adopt digital technology as a way of life. Most things that touch our lives are changing; energy transportation food and the way we work. There are autonomous vehicles sensor-based Smart Traffic Networks drones that carry packages etc. 3-D printing and artificial intelligence replacing routine jobs. Change is an opportunity to improve or try new things. How is Ontario embracing change? Through the installation of LED lights Smart Cities Route 104 transportation study updating the comprehensive plan for the first time in 16 years updating old policies to reflect the times electrical vehicle charging stations with plans to add electric vehicles in the near future our new website gives us the ability to share information faster and sign up for auto notifications. The list goes on. We are looking at using technology to improve customer service giving residents the ability to conduct business with the town from the comfort of their home. My goal is to do this within every department of the town. Using our website you can get information on all building codes current policies and procedures many have been updated over the last three years and this is just the start of the change that I would like to see happen in the future. We are having all documents scanned that will be available through a searchable database. Using more and more technology will lead to increased satisfaction increased efficiencies and improved customer service while reducing the cost of doing business. Currently you must show a survey location of your project and physically drop off the application for a building permit. Imagine being able to pull up your property data a survey and plot where you want a shed or a pool or a deck fill out the form online and press a button to submit it to the Building Department. Thats what I will be advocating for and working towards for the future. The time to prepare for the future is now. We must constantly challenge ourselves to improve services become more efficient and offer services that residents want and need along with continuing to offer the lowest tax rate in the area. A quote by John Beckley that I have lived by is Most people dont plan to fail they fail to plan. Every community has naysayers. Whatever leaders propose to do some people will always say you cant do that it wont work it costs too much. No is a very powerful word but yes is more powerful. Yes we can make this town a better place to live in to work in to visit. A pessimist sees difficulty in every opportunity I see an opportunity in every difficulty.,political,Facebook
"TRUTH IS ! DA 2020 (Share if you agree!)  Trump chants ""Law & Order"" TRUTH IS he is the ""Scofflaw & Disorder"" candidate! He has prevented staff from honoring lawful subpoenas fought the release of tax returns encouraged cops to bang the heads of people being placed in squad cars and this past weekend held a Vegas rally contrary to local requirements to name a few.  Trump claims that he is the ""No. 1 Environmental President"" TRUTH IS his record on environmental protections is abysmal! He has rolled back nearly every environmental protection of the previous administration including allowing fine coal particle wastes to be dumped into ""the Waters of the United States"". (I am a former coal geologist.)  Trump has been claiming that he is the best president for Black Americans since Abraham Lincoln TRUTH IS ""He has said Black People were 'too stupid' to vote for him"" according to his former attorney Michael Cohen.  Trump believes that high stock market values are signs of a healthy economy TRUTH IS stocks are of minimal direct and substantial benefit to the majority of Americans!  Trump claims that he wanted to downplay Covid 19 to not alarm people TRUTH IS he didn't want to alarm stock investors. (Liz Harvey-Ainscough)  Trump thinks that his handling of the Covid 19 pandemic has been excellent TRUTH IS he has done more to kill Americans than protect or provide care to Americans. Not at ~195000!  Trump announced on the eve of the RNC convention that the NIH had approved the use of convalescent plasma as a treatment for Covid 19 TRUTH IS he demanded of Director Dr. Francis Collins ""Get it done by Friday"" two days prior.  Trump thinks the way to address racial inequality is to crack down on protesters TRUTH IS his lack of emphaty and compassion has exacerbated the tensions.  Trump thinks that Americans that gave their lives in service to the nation are ""Losers"" and ""Suckers"" TRUTH IS they deserve the honor and respect of a greatful nation for selfless acts of service and the sacrifice of shortened lives.  Trump believes that women are objects of pleasure or scorn TRUTH IS women have achieved great things are capable of greater things when unbridled and have long earned respect in their many endeavors.  Trump claims to be attracted to beautiful womenTRUTH IS he is more than just attracted to them he has been accused of unwanted ""predatory"" sexual advances even rape by over 24 women (James Anderson). He even admitted sexual assault on the famous ""Access Holywood"" tape.  Trump alledges that Vote by Mail is fraudulent it isn't TRUTH IS he will incite civil war through his supporters if he loses. (PJ White)  Trump lauds positive employment numbers as evidence of economic rebound TRUTH IS millions remain out of work with unemployment over 8% as a direct result of his miss handling of Covid 19.  Trump supporters claim that he is the greatest president of their lifetimes possibly ever TRUTH IS he will be recognized in American history as the one responsible for the collapse of the American democratic model if re-elected.  Trump held a Bible (upside down) on the Washington Mall TRUTH IS he doesn't read the Bible.  Trump is admired by evangelical Christians TRUTH IS he is a serial adulterer profane pro-choice and slept with a porn star when his wife Melania was home with his youngest child Barron.  Trump claimed in 2016 that if he were elected he would too busy to play golf TRUTH IS his golf trips have cost taxpayers millions more than the annual salary he ""donates""!  Trump claims to be a billionaire TRUTH IS he promised but never made good on his promise to release his tax returns.  Trump claims to be an ultra successful business man TRUTH IS daddy gave him his start but he didn't pay contractors sued over or under inflated assets to acquire loans or to minimize taxes. When that failed he filed bankruptcies.  Trump formed the Trump Foundation a charity TRUTH IS he used it to buy a painting of himself pay civil penalties at Mara-a-Lago stole from kids with cancer and eventually the Foundation was shutdown by the State of New York.  Trump claims that illegal immigrants are rapists and murderers TRUTH IS Dreamers those brought here by parents at early ages have known no other country and are an integral part of our economy our caregivers and are value assets to the nation.  Trump is promoting ""heavily edited recordings"" ""disclosed by an Ukrainian lawmaker whom US officials described ... as an 'active Russian agent' who has sought to spread online misinformation about [Joe] Biden that he interfered with an Ukrainian prosecutor to protect his son Hunter Biden and Burisma TRUTH IS V.P. Biden ""was representing the official position of the Obama administration Western allies and many in Ukraine who perceived the prosecutor to be soft on corruption."" The Russians are supporting Trump! AGAIN!  Now this! Trump says if he is reelected that he will ""negotiate"" a third term ""because he deserves it"" TRUTH IS the US Constitution unequivocally limits a person to two terms in the office.  TRUTH IS Joe Biden the Joe We Know is a better alternative. Joe will acknowledge that he is not perfect and has his shortcomings. But the Joe We Know is a man of humility compassion empathy experience insight and free of braggadocio narcissism neither an instigator of hate speech nor a bully. None of the good and all of the bad can be said of Trump and so much more!  TRUTH IS Joe Biden the Joe We Know understands the heartbreak of lost lives understands the economic plight of Americans in this age of pandemic understands what is needed to fight the virus and to return America to a better future. (Simply go to his campaign website it is in black and white.) In contrast the GOP didn't even bother formulating a new convention platform. For the GOP ""In Trump We Trust"" is sufficient but it isn't sufficient in restoring a great nation.  TRUTH IS WE ALL KNOW THE TRUTH! And this has been but a few of the them. Below is a link to a ""bigly"" list of Trump's ""high crimes and misdemeanors"":",political,Facebook
perhaps proof of covid-19 vax to access services can help motivate more #eswatini citizens to take their shot so to open up a suffering economy?,political,Facebook
