AdText,Category,Platform
Read full article: Congresswoman Hinson blasts Democrat spending plan  Iowa First District Congresswoman Ashley Hinson a Republican from Marion voted against raising the debt limit in the House Tuesday. We are hearing the Democrats in Washington D-C talking about cutting a trillion or two from a multitrillion-dollar social spending spree like they should get a pat on the back for that for being fiscally responsible Hinson says.  And I think it is very clear to Iowans that these are not nickles and dimes  we are dealing in trillions of dollars here. And the Democrats have forgotten how many zeros are in trillions.  Hinson says her vote sends a message on Democrat spending. It is critical of course that we do not default on our debt. But it is equally important that we dont let democrats spend as much as they want on whatever they want to. Or to signal to them that we will give them a pathway to do that in the future she says.  A proposal to have banks track accounts with 600 dollars or more in them is part of the Democrats spending proposal. Hinson is not in favor of the idea. Its a completely invasive policy we heard Speaker Pelosi acknowledge that for the first time Hinson says.  The Biden Administration says the proposal is designed to find people who are NOT paying taxes they owe. I can tell you loud and clear Iowans do not want the I-R-S to monitor when they are paying their bills or making a big grocery store run. I think about families making a big trip to Costco or HyVee and stocking up. Why does the government need to know that? Thats exactly why I have been leading the charge against this in Washington D-C with my legislation the Protecting Financial Privacy Act according to Hinson.  Hinson says the proposal is a way to expand the size of the I-R-S. We need more border patrol agents  not more I-R-S agents right now Hinson says.  Her comments came during her weekly conference call with reporters.,political,Facebook
"When a Democratic President is on the receiving end of this type of commentary from CNN it can safely be called a catastrophe:  ""Biden also ran for office in 2020 on a platform of competence and he styled himself as a foreign policy expert. It is hard to look at the debacle of recent days and see those qualities at work. Most of Biden's televised predictions -- that the Taliban wouldn't suddenly overtake Kabul and there would not be a Saigon-style exit for the US -- were wrong.""  40 years of time in office and no leadership to speak of. And for those seeking impeachment remember Biden's number two is VP Harris an absolute disaster.  The US needs authentic strong and unapologetic leadership now more than ever.",political,Facebook
Why don't more people know about this? Anyone turning 45 in the next 5 years is rushing to get this Health Insurance coverage: https://bit.ly/3bniS7A HEALTHEXCHANGEUSA.NET Men Born Before 1982: Don't Pay for Health Insurance Until You See This President Biden believes that every American should have access to affordable health insurance and has made a vow to protect it under his new leadership. This could mean offering a public health insurance option similar to Medicare increasing the value of tax credits to lower premiums and extendin... Learn More,political,Facebook
Yesterday officially marked the 1st day three of my bills went into effect in the State of Arizona!  1. HB2111- Arizona is now officially a 2nd Amendment Sanctuary State! Biden can try all he wants to take away our gun rights but Arizona will not comply.  2. HB2889- All child sex crimes in Arizona are now officially straight time without the chance of parole or early release and includes life in prison!  3. HB2110- All Arizona courts must now allow you the option to perform community service to pay off speeding tickets if you can't afford to pay it. This is 100% optional.,political,Facebook
Biden said white supremacists are the most lethal threat to America!  Have we all missed something here do we not see it ? I have not seen or heard of a white supremscist for a while now ! Are they just hiding to come out later ? Ive seen a lot of anarchists marxists Antifa & BLM & communists riot burn & loot & destroy ! Are those all white supremacists pretending to be something else ?,political,Facebook
Why don't more people know about this? Anyone turning 40 in the next 5 years is rushing to get this Health Insurance coverage: https://bit.ly/3bpsKhd HEALTHEXCHANGEUSA.NET Born Before 1987? Men Should Look At This Before Paying for Health Insurance President Biden believes that every American should have access to affordable health insurance and has made a vow to protect it under his new leadership. This could mean offering a public health insurance option similar to Medicare increasing the value of tax credits to lower premiums and extendin...,political,Facebook
Why don't more people know about this? Anyone turning 55 in the next 5 years is rushing to get this Health Insurance coverage: https://bit.ly/2SPMpk0 HEALTHEXCHANGEUSA.NET Women Born Before 1972: Don't Pay for Health Insurance Until You See This President Biden believes that every American should have access to affordable health insurance and has made a vow to protect it under his new leadership. This could mean offering a public health insurance option similar to Medicare increasing the value of tax credits to lower premiums and extendin... Learn More,political,Facebook
Why don't more people know about this? Anyone turning 60 in the next 5 years is rushing to get this Health Insurance coverage: https://bit.ly/3vYSjNO HEALTHEXCHANGEUSA.NET Men Born Before 1967: Don't Pay for Health Insurance Until You See This President Biden believes that every American should have access to affordable health insurance and has made a vow to protect it under his new leadership. This could mean offering a public health insurance option similar to Medicare increasing the value of tax credits to lower premiums and extendin... Learn More,political,Facebook
Some advice for Joe Biden & The White House  Trust in JESUS like you trust in the vaccine.  Promote JESUS like you promote being vaccinated.  Our country would be a lot better off if the values our Nation was founded on were talked about and implemented In DC.  Kentucky is coming for you DC swamp!,political,Facebook
As the debate about Mask Mandates continue there are many schools in Minnesota that have made it clear they will be recommending masks be worn BUT the decision about masking in school will be ultimately up to the individuals and families of their districts at this time. It is important to understand that due to an executive order signed by President Biden masks still must be worn when riding public transportation/bus.  The state is also recommending that schools maintain 3 feet of distance between students (when possible) improve ventilation and require people who test positive for COVID-19 to quarantine for 10 days. Unvaccinated people who have close contact with someone who tested positive should also stay home they said but vaccinated people don't need to stay out of school unless they show symptoms of illness.  Currently school districts can make the decision themselves regarding mask mandates and other such policies. I am personally excited to see that as of 7/22/2021  Superintendent Truebenbach is leaving the decision of masking in schools to the individuals and families of the Big Lake School district. {7/22/2021  letter to families from Superintendent Truebenbach} -concerning face coverings- *Face coverings will not be required for students or staff but are recommended for those not vaccinated. This applies only to inside school facilities and for outdoor settings. *Face coverings are required on student transportation regardless if individuals have been vaccinated. This is a federal requirement signed by President Biden and is not optional for school districts to change.  This decision joins the Big Lake District with the Elk River Anoka/Hennepin Buffalo Monticello and other school districts throughout the State of Minnesota that have chosen to keep the choice of mask use in the hands of the individual and families instead of imposing a restrictive mandate.  As we come into this new school year and the discussions about restrictive policies concerning COVID-19 continue it is important to also look at the factual statistics regarding the negative impact the pandemic restrictions had on the mental health of youth and adults alike. Some helpful resources for this information can be found here:  ---  ---   I support keeping masks and other restrictive policies of this type in the capable hands of the individuals and families throughout our District and State. Though there is an increase in cases because of the Delta Variant the science and data available currently reflect that we are nowhere near the risks we once faced.  We now have more information than we had at the beginning of the pandemic. We have vaccines and we have been able to learn about the impacts restrictive policies had on the wellbeing of our children and families. As a society we cannot afford the overall mental health academic success and interpersonal development of our youth to be compromised by emotionally charged theatrics.  Our most precious asset our youth cannot withstand having their education experiences and wellbeing be destroyed by a game of politics and fear. The solution can never be worse than the problem.,political,Facebook
Class is in session. Stand. Pledge. Sit.  Attention Trump Save America Pac donors/would be donors: Trump has not spent even a dime on ANY ballot reviews Donald Trump has been promoting.  FACT Out of the $75 Million in donations the former President has ranked in in 2021 alone donations have thus far gone to Trumps travel Trumps legal fees and Trump's staff. Much of the donations are being held in cash. Currently the Arizona recount via Cyber Ninjas is being paid for via private donations which are not being disclosed.  So when you see a post from Trump or Trumps Save America Pac that say We need you to join the fight to SECURE OUR ELECTIONS! you are just donating to one of the former Presidents most lucrative funds. NONE of this money is actually going to ANY elections previous or moving forward.  Lets look at some other elections facts because the big lie is kinda getting old now and any 12 year old that can do research for a book report could find this information if they chose to.  FACT Republicans OUTPERFORMED Democrats up and down ballot in the 2020 election.  Republicans gained 13 seats in Congress with zero losses by GOP incumbents. Every House Republican in a tossup race won. A record 35 Republican women won election to Congress. Republicans won 59 of 98 state legislative chambersa net gain of two state houses and 141 seats across the country.  FACT There are even Republicans that won in their own election in 2020 that say the election was rigged. For example in Arizona Paul Gosar and Andy Biggs both objected to the certification of the election for Joe Biden based on fraud DESPITE the fact that they won in their own elections. So if the election was rigged against Donald Trump how would Republicans then win their own seats? Paul Gosar and Andy Biggs are not the only ones. Republicans Lauren Boebert Marjorie Taylor Greene and Andrew Clyde all won in Georgia. I could go on. In other words how could Democrats able to rig the election for Joe Biden to win yet they seemingly were unable to rig down ballot elections? Shouldnt these Republicans ask for a recount of their own wins if voting in these states are in question?  And what about Dominion voting machines?  FACT Dominion software was not used in ONLY states that Trump lost and/or states that Trump has filed lawsuits in. The fact of the matter is that this software was used in TWENTY-FOUR STATES.  FACT Dominion software was used in. ONLY SIX STATES that went BLUE for Biden. These include Nevada Arizona Wisconsin Michigan Pennsylvania and Georgia. The remaining EIGHTEEN was won by Donald Trump.  FACT Donald Trump filed lawsuits in the above six states but DID NOT in the ladder eighteen.  So WHY would Dominion software be hacked in some way in just six states when these machines could have all been hacked to vote for Biden? Why JUST these six? And WHY isnt Trump filing lawsuits in ALL 24 STATES? In theory wouldnt you want to file lawsuits in every state that used Dominion as to find out what it was about just these six states machines?  And for that matter how do we know that if fraud occurred some of the dominion software in states that went red could have in the same way have been hacked to go red when they REALLY went blue?  Just totally stupid right?  So lets discuss whats really going on here with this election and just MOVE ON because this debate got stale months ago. Donald Trump lost this election for TWO main reasons.  1. Trump lost voters. These voters either switched to Biden or they did not vote for President and voted for Republicans down ballot. Here is the specific breakdown of 2020 voters per Pew:  *Biden made gains with suburban voters. In 2020 Biden improved upon Clintons vote share with suburban voters: 45% supported Clinton in 2016 vs. 54% for Biden in 2020. This shift was also seen among White voters: Trump narrowly won White suburban voters by 4 points in 2020 (51%-47%); he carried this group by 16 points in 2016 (54%-38%). At the same time Trump grew his vote share among rural voters. In 2016 Trump won 59% of rural voters a number that rose to 65% in 2020.  *Trump made gains among Hispanic voters. Even as Biden held on to a majority of Hispanic voters in 2020 Trump made gains among this group overall. There was a wide educational divide among Hispanic voters: Trump did substantially better with those without a college degree than college-educated Hispanic voters (41% vs. 30%).  *Apart from the small shift among Hispanic voters Joe Bidens electoral coalition looked much like Hillary Clintons with Black Hispanic and Asian voters and those of other races casting about four-in-ten of his votes. Black voters remained overwhelmingly loyal to the Democratic Party voting 92%-8% for Biden. Biden made gains with men while Trump improved among women narrowing the gender gap. The gender gap in the 2020 election was narrower than it had been in 2016 both because of gains that Biden made among men and because of gains Trump made among women. In 2020 men were almost evenly divided between Trump and Biden unlike in 2016 when Trump won men by 11 points. Trump won a slightly larger share of womens votes in 2020 than in 2016 (44% vs. 39%) while Bidens share among women was nearly identical to Clintons (55% vs. 54%).  *Biden improved over Clinton among White non-college voters. White voters without a college degree were critical to Trumps victory in 2016 when he won the group by 64% to 28%. In 2018 Democrats were able to gain some ground with these voters earning 36% of the White non-college vote to Republicans 61%. In 2020 Biden roughly maintained Democrats 2018 share among the group improving upon Clintons 2016 performance by receiving the votes of 33%. But Trumps share of the vote among this group  who represented 42% of the total electorate this year  was nearly identical to his vote share in 2016 (65%). Biden grew his support with some religious groups while Trump held his ground. Both Trump and Biden held onto or gained with large groups within their respective religious coalitions. Trumps strong support among White evangelical Protestants ticked up (77% in 2016 84% in 2020) while Biden got more support among atheists and agnostics than did Clinton in 2016.  *After decades of constituting the majority of voters Baby Boomers and members of the Silent Generation made up less than half of the electorate in 2020 (44%) falling below the 52% they constituted in both 2016 and 2018. Gen Z and Millennial voters favored Biden over Trump by margins of about 20 points while Gen Xers and Boomers were more evenly split in their preferences. Gen Z voters those ages 23 and younger constituted 8% of the electorate while Millennials and Gen Xers made up 47% of 2020 voters.  *A record number of voters reported casting ballots by mail in 2020  including many voters who said it was their first time doing so. Nearly half of 2020 voters (46%) said they had voted by mail or absentee and among that group about four-in-ten said it was their first time casting a ballot this way. Hispanic and White voters were more likely than Black voters to have cast absentee or mail ballots while Black voters were more likely than White or Hispanic voters to have voted early in person. Urban and suburban voters were also more likely than rural voters to have voted absentee or by mail ballot.  2. Republicans opted to not vote because they were told that the election was rigged and that their vote would not count. Donald Trump told his Republican voters for months and months prior to the election that the election would be rigged if he did not win. This is because he had internal polling that showed he was losing the election due to his handling of COVID19. As such Republicans simply did NOT make use of early voting they instead voted on election day. Conversely Democrats overwhelmingly opted to vote by mail.  And here is one last piece of data that might clear up any remaining doubt. Donald Trump did not win in 2016 by the millions and millions of voters that he says he did folks.  FACT Trumps victory was so small in fact that he actually won in 2016 because of 77000 votes in three states Michigan Pennsylvania and Wisconsin. Almost three million MORE voters voted for Hillary Clinton. To put this into perspective you could fit all of the people that Trump won the election with into ONE SINGLE SMALL FOOTBALL STADIUM.  Trump isnt spending his money on election fraud claims because he knows there was no election fraud folks.  Extra Credit  Trump has been known to trick people into donating more then they had intended. Although its difficult to pinpoint an exact number of how many people were duped there is a figure that suggests lots of people ended up donating more money than they intended. Trumps campaign refunded 10.7 percent of the money raised on the Republican Partys fundraising platform WinRed. That amounted to around $122 million in online donations in 2020 ALONE.  Trump's own disclaimer notes that Trump may shift campaign-donor money into his private buisnesses.  Thats all.,political,Facebook
Dear Georgians  President Biden is implementing a spending plan designed to inflate the cost of goods and services by at least 70% over the next 2 years. Xi Jinping is assisting him with this operation/attack.  They are manipulating our supply chain while they prepare to flood the system with cash.  It's why you see hundreds of ships in the ocean full of products that can't be unloaded.  They are preparing to overwhelm the system with cash at which point they will unleash the massive buildup of products into the market place all at once.  Prices will spike dramatically in a matter of weeks.  Life is about to be very expensive for all of us.  #FreedomFirst #CancelTheTyrants #GA2022 #FackrellforSenate #FackrellvsWarnock,political,Facebook
Since February border agents have made more than one million arrests of illegal migrants attempting to cross into our country. Thats more people than I represent in Congress  by a long shot. Its more people than the population of President Bidens entire home state of Delaware. More people are illegally crossing than weve seen in decades yet Biden continues to ignore the problem.  Our border cities are at a breaking point. Local law enforcement cannot keep up with the cartels and gangs resulting in drastic increases in crime along our border. This isnt seasonal migration its a monumental crisis. Even the far-left editorial board of the Washington Post agrees.  To make matters worse DHS reported that 1 in 5 migrant families they release into our country have tested positive for COVID putting the health of our border agents and communities along the border at high risk. The Biden Administration is doing nothing to prevent COVID-positive migrants from entering our country  in fact theyre bussing them to cities across the nation.  Biden is too busy using the power of the White House to attack political opponents that hes allowed the border crisis to spiral out of control. The failed policies of the Biden Administration are directly to blame.  Enough is enough we need real leadership to restore security to our Southern border.,political,Facebook
Hey United States Intelligence Agencies  Your motivation for protecting Fauci Biden and Xi Jinping are understandable. We're (the United States) liable for many trillions of dollars for releasing the virus intentionally. It's our bad.  However.  This Lie is out of your control. You don't get to decide this one. Not this time.  Here's how this works: you pull your heads out of your asses and start protecting our country from danger greater than money or Truth begins Raining Everywhere in Uncontrollable Waves.  No one cares about your pride. No one but you.  We're done with your Lies.  Truth is coming.  God is Watching.  #FreedomFirst #CancelTheTyrants #NewVaccineTechnology #VaccineWhip #FauciLiedPeopleDied #FauciTheMonster #XiJinpingLiedPeopleDied #GA2022 #FackrellforSenate #FackrellvsWarnock,political,Facebook
Why don't more people know about this? Anyone turning 45 in the next 5 years is rushing to get this Health Insurance coverage: https://bit.ly/3o9uCjf HEALTHEXCHANGEUSA.NET Born Before 1982? Women Should Look At This Before Paying for Health Insurance President Biden believes that every American should have access to affordable health insurance and has made a vow to protect it under his new leadership. This could mean offering a public health insurance option similar to Medicare increasing the value of tax credits to lower premiums and extendin...,political,Facebook
So why are we bombing Iranian targets? What does have to do with America? This makes no sense. Trump strategically took out one general but Biden goes for mass killing. He is going to start a war again; just like the conspiracy theorists predicted.  Come on Arizona!!!,political,Facebook
"Over the past few months President Biden continues to push America towards an authoritarian state. He recently announced a proposal that financial institutions report transactional activity for any bank account that has an inflow outflow or aggregate amount totaling $600 in a year.  This bar for monitoring is so low that most citizens on unemployment social security benefits and Medicare would have every financial transaction monitored.  To bring it to a more personal level if your child takes a summer job mowing lawns and opens a savings account for that funding then he or she would likely be monitored as well.  While the stated goal of this vast data collection is to uncover tax dodging by the wealthy this proposal is not remotely targeted to that purpose or population.  Last time we checked the median household here in Idaho is roughly $61000 a year. Nearly every Idahoan family would be on that list from monitoring as one of the ""rich"" paying their share.  The false pretense of closing the tax-gap would give unprecedented data collection authority to the federal government with limited return on investment for citizens.  It is also unclear how the IRS will use this data to accomplish its goal.  Further the federal governments history of keeping this type of data secure is dubious at best. The IRS is one of several government systems that has recently experienced a data breach and financial institutions across the country are highly concerned about the governments ability to keep personal financial data secure.  Lets be real this is an unprecedented invasion of privacy masquerading as an effort to reduce the tax gap.  This is not acceptable and Congress must act.",political,Facebook
Why don't more people know about this? Anyone turning 35 in the next 5 years is rushing to get this Health Insurance coverage: https://bit.ly/3hozLmn HEALTHEXCHANGEUSA.NET Men Born Before 1992: Look At This Before You Pay for Health Insurance President Biden believes that every American should have access to affordable health insurance and has made a vow to protect it under his new leadership. This could mean offering a public health insurance option similar to Medicare increasing the value of tax credits to lower premiums and extendin...,political,Facebook
Democrats just BLOCKED us from introducing legislation on the Floor that would require President Biden to produce his plan to rescue the Americans he stranded in Afghanistan and account for all the military equipment he left behind.  Republicans will not stop until every American is home safely.  Theyre afraid of the truth getting out: there is NO plan.,political,Facebook
Enough is enough. It's time for Joe Biden to resign.,political,Facebook
Abbott keeps asking Biden to secure the Texas Border.  Joe Biden will never secure the border and in fact he wants to pay illegal aliens $450000.  I will never ask permission from the federal government to secure the Texas Border. Texas needs a strong Republican Governor to stop this invasion.,political,Facebook
Friends youve heard about the news from Kabul. Two suicide bomb attacks killed thirteen U.S. service members and wounded eighteen other troops. At least 90 Afghans were killed.  Yesterday was the deadliest single day for the U.S. military in Afghanistan in a decade.  Our hearts ache for the loss of life and the broken families left behind. It hurts all the more that this atrocity was avoidable.  I said in April that President Biden was committing a grave error in extending the May 1 withdrawal date negotiated by President Trump. I said that if any additional American soldiers died between May 1 and September 11 the responsibility would fall squarely on Joe Bidens shoulders.  It has happened.  The last American should have departed by May before the start of the fighting season. Instead thousands have been put in harms way to suit Joe Bidens needlessly extended timetable.  Its a failure of leadership.  Luckily our truce with the Taliban negotiated by President Trump has held as we evacuate the remaining Americans in-country. The attacks were committed by an ISIS affiliate who is also an enemy to the Taliban.  The most important thing moving forward that we must remember is that nothing has changed. Afghanistan is no more critical to U.S. national security than it was one week ago. We are right to leave. A withdrawalno matter how poorly managedis preferential to continuing a war without purpose.  Do not allow a terrorist attack to dictate U.S. foreign policy.  Some peopleboth Republicans and Democratswant to reinvade the whole country. Not only would this be a strategic mistake but the attacks we saw yesterday would become a daily occurrence. Most Americans agree the costs are not worth another decade of war and occupation.  We pray that those thirteen lives are the last ones to be needlessly sacrificed in Afghanistan. Let us continue to bring our troops home safe and whole.  God bless.  -Sgt. Dan McKnight Chairman BringOurTroopsHome.US,political,Facebook
I wanted to share an update on my most recent work in Washington to support Iowas biofuel industry and promote the use of higher ethanol blends:  1. I helped introduce bipartisan legislation with Rep. Cindy Axne to extend the Biodiesel Tax Credit through 2025. This will provide certainty for our biofuel producers in Iowa as well as truckers who keep our supply chain up and running.  2. I joined Senators Ernst and Grassley as well as Representatives Miller-Meeks and Feenstra in a letter to President Biden expressing our disappointment that his infrastructure proposals prioritizes $174 billion in electric vehicle subsidies while ignoring biofuels and urging him to prioritize biofuels in the final infrastructure package.  Ill always stand up for Iowas biofuel producers in Washington!,political,Facebook
Dear Georgians  President Biden said we are too dumb to understand how supply chains work. He said he can't fix the supply chain problems and we are too dumb to understand why it's not his fault.  #GA2022 #FackrellforSenate #FackrellvsWarnock,political,Facebook
The Biden Administration has thrown away the selfless and heroic acts of our troops for the past 20 years fighting in Afghanistan. The Goldstar families have empty seats at their kitchen tables kids are growing up without a parent and newly weds have become widowed. All that effort to make this nation proud! To those who endured employment in the region you did what you were asked to do and we are forever thankful for your sacrifices.,political,Facebook
Why don't more people know about this? Anyone turning 65 in the next 5 years is rushing to get this Health Insurance coverage: https://bit.ly/3o9NOxx,political,Facebook
Everywhere you turn in 2021 the environmentalists are pushing to limit fossil fuels or decarbonize the economy. At first blush that would seem bad for the energy sector but it appears just the reverse as the price of Brent and WTi continue to steadily climb to their highest prices since 2018. Why? The elite have had more success in curtailing production than they have had in curtailing demand which is improving with an improving economy.  Watch the headlines activists Larry Fink and Black Rock supported a new hedge funds effort to unseat two Exxon board members sighting Environmental Social & Corporate Governance (ESG) guidelines to reduce Exxons slow action in reducing emissions. Across the Atlantic European oil giants are reducing major drilling plans to curry favor with ESG advocates.  The goal of many of these activists is the de-carbonization of the U.S. and world economies. But action is not limited to just one side of this confrontation. 15 State Treasurers sent a letter last week to the Biden Climate Envoy John Kerry expressing concern with recent hostile actions towards the Oil and Gas industry. WVTREASURY.COM www.wvtreasury.com,political,Facebook
Once Republicans take back the House the first order of business is to Impeach both Biden and Harris and pressure the new Senate Republican Majority to remove them from office.  We cannot wait until 2025 to stop the damage they are doing to America.,political,Facebook
Why don't more people know about this? Anyone turning 45 in the next 5 years is rushing to get this Health Insurance coverage: https://bit.ly/3w5MxKA HEALTHEXCHANGEUSA.NET Men Born Before 1982: Look At This Before You Pay for Health Insurance President Biden believes that every American should have access to affordable health insurance and has made a vow to protect it under his new leadership. This could mean offering a public health insurance option similar to Medicare increasing the value of tax credits to lower premiums and extendin...,political,Facebook
I want to be able to buy a saddle without the IRS asking questions. This is the United States not the USSR. We are a free country and it is not cool that President Biden wants the IRS spying on us.  If Congress goes along with this craziness people will be putting their money under their mattresses to protect their privacy!  Our credit cards our debit cards our checks our withdrawals and our deposits will be subject to review by the IRS. This is a gross infringement of our freedoms. Who is the IRS to question our expenditures? Whats next? Will the government tell us what we can and cannot spend on?  With horrendous policy changes like this being proposed it makes it so critical to send a Conservative with backbone to DC. As the next Congressman I will protect our freedoms and our privacy! #alpolitics #ImpeachBiden #andyforcongress,political,Facebook
Inflation rose AGAIN in July (5.4%). This is the highest rate of inflation since right before the 2008 financial crisis. Americans are paying more for food housing vehicles and just about everything else.  President Biden and his big-spending allies in Congress are driving inflation through the roof and mortgaging our future. It's time to get this under control and get our economy back on track!,political,Facebook
I am vaccinated. My family and I made the very real and personal decision to take the vaccine because we believe that to be the best way to stay safe from COVID-19. I have encouraged others  family friends and constituents alike  to do the same.  But the best thing about America is the freedom to make these decisions for ourselves  as individuals. It is not the responsibility of the federal government to decide for individuals whether or not to take the vaccine. Joe Bidens unprecedented vaccine mandates tells millions of Americans that they have but one choice: get the shot  or else you lose your ability to earn a living pay your bills and feed your family.  Thats not freedom. Thats not liberty. Thats not America.  Forcing vaccines on Americans by way of executive fiat is unconstitutional and I will do everything in my power as a legislator in Mississippi to resist this unconstitutional assault on liberty and freedom.,political,Facebook
Our representatives have failed us.  On Thursday the CDC announced a recommendation that all K-12 students and staff should wear masks at all times. Under normal circumstances this would mean that the State Government and the local school boards would then consider those recommendations through the eyes of the locality and decide whether or not the locality should follow the new recommendation.  But these arent normal circumstances. We live in an age where self-proclaimed conservatives on the Bedford Board of Supervisors refused to stand up to Northam. Where local Republicans voted for a resolution to commend our local Delegates and Senators even though two of them (Kathy Byron and Steve Newman) voted to give the Commissioner of Health the power to mandate vaccines for the way they handled Northam. We live in an age where Bedford County Deputies are called upon regarding Second Amendment supporters protesting a Delegate that voted for Red Flag Laws. By the way right before COVID was even heard of Bedford County voted to become a Second Amendment Sanctuary County.  During the First Special Session of the General Assembly this year Republican Senator Dunnavant submitted SB1303 which passed with the support of every single Republican including our area representatives Kathy Byron Wendell Walker Terry Austin and Steve Newman which delegated authority from the State and the local School Boards and handed them to the Biden Controlled CDC. Remember the CDC is comprised of non-elected bureaucrats.  It states For the purposes of this act each school board shall (i) adopt implement and when appropriate update specific parameters for the provision of in-person instruction and (ii) provide such in-person instruction in a manner in which it adheres to the maximum extent practicable to any currently applicable mitigation strategies for early childhood care and education programs and elementary and secondary schools to reduce the transmission of COVID-19 that have been provided by the federal Centers for Disease Control and Prevention.  On Thursday the CDC recommended and therefore made it law in Virginia to mask all students and teachers. Like the Board of Supervisors cowered and caved on the First Amendment issues the Bedford County School Board did the same by refusing to nullify the CDC mandates.  We live in extraordinary times. We need to ask extraordinary question like: what happens when the CDC recommends that K-12 students should have the COVID-19 Vaccine?  One of the arguments being made by the bill sponsor and some of those who voted for this bill is Northam is making an incorrect interpretation and the new mask mandate wasnt legislative intent. Heres the problem with that explanation a judge only has the four corners of a document to work with (which intent is absent from) and legal precedent and thanks to the Supreme Court ruling on Jacobson v Massachusetts (which is what was used for Buck v Bell) a state legislature can make public health decisions. Our officials who voted on this bill SHOULD KNOW THIS.  How much longer are you going to believe the lies of our current Republican leaders who just expect you to take their word because they are elected and you shouldnt attack other Republicans?  How much longer are we going to allow them to spit in the faces of our Founders the and thousands of Virginians who gave their lives to oppose tyranny and stand for individual liberty?  Whos willing to join with me and take back the Republican Party so we can Take Back Virginia and restore individual liberty?  Click send message and my team and I will connect you with ways you can help. This is going to be a hard fight literally against the entire establishment but like any good fight this one is worth it.  In Liberty  Isaiah Knight,political,Facebook
The Cuban people trying to escape a communist regime are told by the Biden administration they cant come while all the undocumented illegals stream across our borders. They get to stay in hotels and flown all over the country by the military. Let that sink in - you can enter our country illegally if you dont oppose communism.  Come on Arizona!!!,political,Facebook
A Liberal Explains the Cause of High Gas Prices Forget the fact that Joe Biden killed the Keystone Pipeline deal and cost the U.S. thousands of jobs and forget that he put a moratorium on all new oil and gas leases on federal land and offshore waters. Dont think about how he is suffocating domestic oil production with mandates such as establishing comprehensive standards of performance and emission guidelines from existing oil and gas operations by September 2021 and ordering Texas to submit State Implementation Plan for Ozone National Ambient Air Quality Standards (NAAQS) by January 2022. Of course these policies will make us no longer energy independent and U.S. oil imports are expected to rise 2 million barrels per day by 2030 and U.S. gross domestic product will be declining $700 billion during the same span but that is not why gas prices are rising. Neither is fact that U.S. oil production is expected to decline 230000 barrels a day in 2021. Right-wing nut job conspiracy theorists and QAnon will tell you that is reason gas prices are going up. Those people are spreading disinformation! They might even try to tell you how Joe Biden waived sanctions on Russias pipeline while at the same time pulling the plug on our own Keystone pipeline which infuriated one of our strongest allies in Canada. While he did give our Russian enemy the same thing he took away from our neighboring Canadian allies that is not why gas prices are high. And dont think about how he hamstrung domestic oil production then recently turned around and asked OPEC to produce more oil instead of figuring out a way for the U.S. to produce more oil even though he ran on an America first platform. His inconsistent messaging and terrible policies have nothing to do with the high price of gas. That is nothing more than a right-wing conspiracy being spread by unsophisticated xenophobic white supremacists. These people probably want you to think about his rhetoric during the 2020 campaign when he called Saudi Arabia a pariah state with no redeeming social value only to see Saudi Arabia retaliate immediately after Joe Biden took office by committing to unilaterally cut 1 million barrels of oil. People spreading disinformation want you to believe that they did this to pressure Joe Biden into not penalizing Saudi Arabias crown prince Mohammed bin Salam for directly approving the killing of Jamal Khashoggi the Washington Post columnist who was drugged and dismembered in 2018. They probably also want you to believe it worked too and how Joe Biden did nothing to hold Mohammed bin Salam accountable for fear of upsetting U.S. Arabian allies. Some people might even argue that he failed on the humanitarian front by not seeking justice for the killing of an American citizen and he also failed on an economic front as well by allowing himself to be bullied by the Saudis. Even though this is a blatant lie let's just say he did fail on multiple fronts by not taking a clear position on that foreign policy decision. So what? That is not the reason gas prices are going up. In fact none of Joe Bidens terrible policies or bad decisions have anything to do with the price of gas today. Any expert will tell you that it is physically impossible for Joe Biden to cause a rise in the price of gas. Follow the science. All the data suggests that a man who wears aviator shades and eats ice cream could never screw anything up so bad that gas prices could rise 50% in just 8 months. It is metaphysically impossible. Blaming Joe Biden for the rise in gas prices is nothing more than a wild conspiracy theory. The real reason that gas prices are so high today are because of one man and one man alone. DONALD J. FUCKING TRUMP!,political,Facebook
Yesterday Fox News did not even air President Biden's speech on the GOP's war on our democracy. Fox News is the anti-American channel. They are more loyal to Trump than the USA.,political,Facebook
Dear Georgians  I have a feeling Xi Jinping Biden and Fauci are preparing to release another virus. I'm concerned they may use a more lethal virus this time.  They are confident in their New Vaccine Technology.  They believe they can release a more lethal virus because they can prepare the vaccines ahead of time.  I believe they intend to wipe out those of us who are refusing the mark.  These are only my feelings and thoughts. I don't actually know anything about anything.  I Pray Read Revelations in the Bible Think Watch Listen Repeat....  We should prepare by Praying purchasing N95 masks food and water storage etc  Please be Kind to Each Other.  Life is Changing.  To Prepare is to be Wise.  Love Michael,political,Facebook
