AdText,Category,Platform
"WARREN AND SANDERS  Generally I try to avoid politics on this Page but prefer rather to discuss issues of ideology and economics. But I have been thinking about Elizabeth Warren and Bernie Sanders.  I would think the capitalist class might find Elizabeth Warren an attractive candidate. She has helped the capitalist class salvage their ideological framework by describing herself as: ""capitalist to my bones"". A Warren presidency would allow the capitalist class to cling-on to their ideological framework while scapegoating the cracks in the system as something other than the inevitable consequence of the system itself. When a system is premised on self-interest rather than global communal interest the inevitable consequence is what we have today. Elizabeth Warren would manage the system in a manner which would cost the capitalist some money but they will at least be able to keep the system and the pillars of belief which maintain its existence.  Bernie Sanders on the other hand whose policies would probably not much differ from the policies of Elizabeth Warren embraces the label ""socialist"". This implies a different value system from the value system of capitalism. Socialism's larger emphasis on the role of communal enterprise inherently undermines individual profit opportunity--at least in the short run. A Bernie Sanders win would seemingly provoke a transformation of American self-perception: an important ingredient on the path to a more equitable world.  I find both candidates to be attractive as an interim step towards a more equitable world. Both candidates from my perspective are somewhat of a compromise but the key is to maintain fidelity to your ideals: express your ideals but recognize that compromise in the political realm might be necessary in order to achieve peaceful transformation.",political,Facebook
"The Democrats meaning Comey Mueller Schiff and Rosenstein and all the CNN host have lied for two years no they are not sorry.  They have new lies. Their job is to mislead the American public that will believe them. It's all they have. Listen to them.  Now they say ""the White House must release the full Mueller Report"" as if the classified redactions are secrets Trump won't release.  Democrats keep calling wolf and only the weak minded believe them.  Even Bernie is demanding transparency. I say... Ok let's get to the bottom of what evidence Mueller had to start with. Thing is there are many ignorant Democrats out there they believe the lies as truth. CNN knows this.  It is the greatest scam in America's history and like Watergate Hillary Rodham Clinton is involved.  Trump stood against the corruption and the conspiracy theorists stood against him. Many Democrats hate the police they call them snitchers or pigs. They hate rules and only join with the liberals for free stuff and drugs. It's the facts jack.  If you are not a liberal speak up America is falling. If you are not against Trump if you are not a Democrat speak up!  Be for Truth and Freedom!!!",political,Facebook
SOCIAL INFRASTRUCTURE PACKAGE: OH MY  Looks like the MMTers (Modern Monetary Theory people) are losing this round. The social infrastructure package which started off as a $6 trillion Bernie Sanders ambition then shrunk to a $3.5 trillion package is now lingering around $1.75 trillion or so. Various financial analysts think this a big deal but it is not. $1.75 trillion spread over 10 years is a measly $175 billion annually less than one quarter of the U.S. annual military budget. Apparently the powers-that-be believe that a powerful fighting force will gain a greater return on investment than a well-educated civilized people.  Maybe the Democrats could revert to the Sander's $6 trillion package spread it over 100 years and make everyone happy. The progressives could claim victory because they will have gotten a $6 trillion package. The Party's conservative wing could claim victory because they limited the additional spending to $60 billion annually. Even the Republicans would be thrilled because they could point to the $6 trillion number and call the Democrats spendthrifts.  This has got to blow the MMTers away. The Modern Monetary Theory people understand the vast charade which is going on. All the concern about federal debt is nonsense investment in people and physical infrastructure is what will advance the Nation. Debt financed federal deficits is a policy choice it is an accounting convention of which we choose to abide.  As a sovereign nation with its own free floating currency the sovereign the U.S. in our case can create all the money it needs without taxation or borrowing taxation and borrowing are necessary however to prevent inflation in the goods services and asset markets (actually borrowing is never necessary but has other practical applications). With this in mind the U.S. can invest the necessary funds for a strong future nation restrained only by the inflationary impact of such investment. There will be a lag between the investment and the eventual supply of goods and services adequate to meet the additional money created through the investment. This is where the inflation comes in.  If you are worried about the current U.S. debt a large chuck of it $5.5 trillion or so sits on the Federal Reserve's (FEDs) balance sheet and it can be purchased by a platinum coin created by the Treasury Department's U.S. Mint or held in perpetuity by the FED where it is cost free to the U.S. taxpayer or simply extinguished through an Act of Congress in combination with the creation of a new FED intangible asset account to prevent the hit to the FED's balance sheet--a hit which would otherwise eventually pass to the U.S. taxpayer.  Higher government investment will need to crowd out private investment not for lack of investable funds which are virtually infinite but in order to prevent inflation due to excessive investment demand. This of course is why the social infrastructure package is resisted it would be an enlargement of government at the expense of the private sector but I would argue for the benefit of the people and the Nation at large.  The Nation does not need more private sector investment which churns out $15 an hour jobs alongside a growing class of billionaires and millionaires: Elon Musk--$306.5 billion Jeff Bezos--$192.9 billion Warren Buffett--$104.7 billion . . . . The Nation needs investment in human capital which will create good paying jobs and to better distribute corporate gains among the poor and lower middle income groups whose dire straits are the result of an over reliance on the private sector.,political,Facebook
You know what I was thinking? What about a Biden Bernie ticket? This way the far Left will have a say in policy and the Centrists' will have their man--I think it could work! That's the best combo that will take Trump down!!  2020!!!!,political,Facebook
Joe Biden - a great man and a powerful leader.  However I am officially declaring that Bernie Sanders has my unconditional support and I will be joining his 2020 Presidential Campaign.  -BO,political,Facebook
Either our borders mark America as exceptional or they dont matter at all. We need to respect that a border means something.  Nancy Pelosi Chuck Schumer and the rest of the Left try to paint border security in an evil immoral light. Last time I checked protecting our country was not immoral  in fact its just the opposite. Border security keeps us safe and ensures that the rest of the world respects both our boundaries and the rule of law.  And thats not all. The cost would be less than 1/10th of one percent of the budget and the Left is blowing this dramatically out of proportion. Heres some perspective: we wasted $800 billion on a failed stimulus package under President Obama. Bernie Sanders wants us to foot the bill for a $47 billion A YEAR free college program. President Obama authorized $150 billion to Iran. The list goes on an on: failed government programs vacant federal buildings we are still paying for foreign aid to our enemies and more. If we can spend hundreds of billions to try and ensure the health of big banks surely we can spend the smallest fraction of that to ensure our nations health.  Our government is supposed to protect our borders and our people. Thats why Im taking a stand with President Trump to fight for border security.,political,Facebook
I just...cant.  Im bone weary.  I dont want to make one more phone call...knock on one more door...or implore one more person to pull their head out of the ground and act before it is too late.  I just want to laugh again. Not all the time...but a lot.  I dont want to hear of one more mass murder of innocents because guns hatred fear and anger proliferate our society.  Im tired of pushing so hard to make a point in the hope that somewhere...somehow...it will make a difference in opening shuttered eyes and ears and shake someone...somewhere into consciousness.  I dont mind hard work. I worked hard my entire life. I dont begrudge those who parlayed their hard work into wealth. They deserved to reap the rewards of their efforts.  But couldnt they just open their wallets a bit wider to help those who just couldnt seem to make it happen? Couldnt they show just a bit more compassion towards their fellow human beings?  Im tired.  Wouldnt it be great to wake up tomorrow morning and have someone tell us that it was all some type of mass hallucination...a nightmare that overtook us because we had become too complacent? Thatd teach us...and all of our young hopeful youth who think (like we once did) that marching and shouting indignities would magically push the walls of injustice aside...without the inconvenience of having to also vote as well.  Vote...for whom? Arent they all equally vile? These politicians? Well maybe not all of them...but still....  Ive heard young people say they dont want any more old White guys running things...of course Bernie is different they say. I love Bernie but there still are a few others out there as well.  So they will sit it out? Why vote for just ho-hum candidates who neither inspire or entertain? Who cares?  I did. I do...but Im so damned tired.  Arent you?  Yeah...but Ill get back into things again tomorrow. More phone calls. More canvassing. More writing anguished posts beseeching my fellow citizens to vote their voices...before were all struck dumb.  I know youre tired too but if you ever wished you had really done something of consequence in your life you have the chance to do it now. Right now. Just a simple exercise of the Constitutional rights you were gifted by being born an American.  Do it now...while you still have that right. Vote like your life depends upon it...BECAUSE IT DOES!,political,Facebook
"Today in response to a lawsuit filed by the ACLU challenging a Texas law that imposes penalties on those who call for boycott of Israel or Israeli settlements and in response to efforts in the U.S. Senate to include such legislation in the year-end appropriations bill Daniel Sokatch CEO of the New Israel Fund released the following statement:  ""Anyone who cares about a democratic Israel understands that legislation that gags free speech opposing settlements is just wrong. I'm proud to stand with our colleagues at the ACLU who continue to challenge this legislation in court and with brave leaders at all levels of government including Senators Bernie Sanders and Dianne Feinstein who are speaking out to oppose these policies.  ""Make no mistake: this is an Israeli settler policy designed to ensure that there will never be a two-state solution. It harms Israel and it harms fundamental freedoms in America. Any friend of democracy and any friend of Israel -- including those of us who do not support BDS -- must in good conscience oppose this and any gag bill that silences dissent and erases the Green Line.""",political,Facebook
Learn More,political,Facebook
This ad was taken down because it goes against Facebook Advertising Policies.,political,Facebook
We have a bunch of canvassing opportunities this weekend! It's looking like it will be a very close race between us an Biden so every vote is going to count. We need every Bernie supporter knocking doors.  After you sign up tag two friends who support Bernie and get them involved!  1. This Saturday we are launching canvasses out of Build Coffee:  2. This Sunday we are launching canvasses in Hyde Park:  3. We are organizing a special canvass for Spanish speakers this weekend:  4. Finally we have door knocking shifts every weekday 4-6:  Now is the time to get involved. Sign up for a shift today!,political,Facebook
Bernie is on the rise with the democrats AOC is right by his side. She is not wasting any time waiting to be old enough to be president. If he wins she will wield massive power over our society. We cant let this happen. We must keep the presidency and flip the house.,political,Facebook
TEESPRING.COM Merch By Bernie Discover Bernie Bro T-Shirt from Merch By Bernie a custom product made just for you by Teespring. With world-class production and customer support your satisfaction is guaranteed. - Bernie Sanders is running for President of the... Shop now,political,Facebook
Hello again citizens of Reno!  I am coming to you again looking for discussion. I am certain that you the voting public are exhausted from the constant back and forth of the political season. I know this mayoral race has been especially tense. Lord knows I have not pulled any punches when it comes to demanding accountability from this mayor.  I have however refrained from making personal attacks. It just isn't my style.  In political campaigning there are a number of ways that candidates try and gain votes. My campaign has consisted of openly stating exactly what my opponent is doing and why. That includes her activities in the office as well as in her campaign. She and her supporters might have you believe that to be some sort of negative campaign. It isn't. Demanding accountability and demonstrating myself to be the stronger candidate is NOT a negative campaign.  You know what is negative though?  When a candidate and her supporters attempt to rewrite your character. It is even worse when they become obsessed and unhinged with trying to control the narrative. It is a sad and true statement of our political climate that people are so emotionally attached to their party that they will refuse reason and fact to keep pushing their party or candidates narrative. Often times they don't care who they hurt. Both sides have people that engage in this assassination of others. Then when it's all over we have to figure out how to citizens coexisting again. It takes longer and longer to heal from the hate slung in the process. It is a sickness that crosses party lines.  I want to take a minute to address this if you're open to hearing me out.  The 2016 presidential election was a particularly painful one for America. The campaigns of Donald Trump and Bernie Sanders were divisive for American citizens. Each campaign tapped into some part of people that resonated at a deep level. So deep in fact that a communication desperately needed amongst citizens is still not rebuilt. It is demonstrated on social media daily. It has become more about winning than about finding the truths and compromises that are best for all of us.  That is what war looks like folks and it's ugly.  Well I'm not interested in a politics war in my backyard. I love this city. I love the people of this city. White black Hispanic gay lesbian straight short tall male and female. It is my goal to represent you all fairly and equally. It is also my goal to represent you responsibly. We have a debt crisis and a housing crisis that won't be solved by finger pointing at people's characters.  In my life I have supported some very far right and some very far left people and ideas politically speaking. Have a look at the RGJ debate if you want to see some examples of what I mean. In the end I am a staunch fiscal conservative and a flexible social moderate. - I believe in the arts and I believe we should have open fire stations first. - I believe in flying the LGBT flag and I believe we should all together honor the nation that gives our diverse citizenry the freedom to be open about who they are first. - I believe in new ideas and I believe before we just try them we should consider the citizens of #RenoFirst.  What am I saying?  * I am saying that I will not be letting up on my campaign to highlight to citizens the irresponsible decisions that our current mayor has made. * I am saying that I will not be letting up on my message that this mayor puts special interest groups and lobbyist friends first. * I am saying that I will not be letting up that we are at a dangerous crossroad for the direction of our city. * I am saying that I will not be letting up on holding the mayor accountable for the fact that there have been more steps backward than forward during her tenure as mayor.  I can say those things without attacking who she is as a human being. Attacking me as a human being is all she and her supporters have. They won't acknowledge that I too am a good human being. Why do these individuals want to control what citizens think so desperately?  In closing I ask citizens regardless of who you support to stop the personal attacks. Especially you rogue trolls. Every unwarranted personal attack is a demonstration of your own ignorance. I don't care which party or candidate you support. A nice man is being accused of being a racist by a rogue troll. Meanwhile his wife is a woman of color. That is ignorant and hurtful. It is the epitome of ignorant and hurtful. (See his message in the comments) Can you imagine being viciously attacked this way just because you support fiscal conservatism? It's ok for people to support responsible spending.  Let's stick to the issues. I ask this of my supporters especially. If we don't engage the personal attacks and stick to the issues instead then we've already won. The truth is out there. The facts are out there. You can see facts and truth in the debate video posted on the Reno Gazette Journal's FB page.  #RenoFirst #EddieLorton #RememberReason #ShareIfYouAgree #HelpSpreadTruth,political,Facebook
Bernie Climate Proposal: $16000000000000  US Rev/Year: $3800000000000  US Deficit this year (prediction): $900000000000  The amount of money that the US has to spend to destroy the economy with the green new deal: $0  Economy 1 Socalists 0,political,Facebook
There appears to be multiple gang tags in town this weekend. Im not going to post pictures as to not give it credence. If youve seen any pop up please post the location here so we can address it. Remember dont post pictures of graffiti report it. Thank you in advance,political,Facebook
