AdText,Category,Platform
"FAMINES PESTILENCES AND EARTHQUAKES Before I begin some askwhy do I tell you things that many say is fear mongering?  Well because its the gospel and Jesus said these things would be and they are  My job is a Watchman and I am supposed to sound the alarm when danger is presentwell I am sounding the alarmbecause the word of God is unfolding before our very eyes. Can you see it yet?  I am trying to help you understand truth of what is and what will be very soonthere is refuge in Christ Jesus for all other ground is sinking sand!  Matthew 24:7-8 ...there shall be famines (worldwide food crisis is greater than ever before) and pestilences (fatal epidemic diseases / manmade viruses included and there is more coming) and earthquakes in divers (meaning different) places has grown substantially (see chart below).  There has been a steady increase in the number of major earthquakes through the centuries.  Century Major Earthquakes 13 84 14 115 15 137 16 174 17 258 18 378 19 640 20 Over 3000 2021 ON TRACK TO BECOME RECORD-BREAKING YEAR OF MAJOR EARTHQUAKES AND VOLCANOES BY ADAM ELIYAHU BERKOWITZ | 2021 | BIBLICAL NEWS  Also right now America and the world are experiencing a food shortage and massive supply chain breakdowns which is soon to become a much bigger problem in the coming days weeks and months.  Are you awake yet? One of my best friends tells me I am a conspiracy theorist but the signs of the times and the bible tells me otherwise.  When you speak truthBe ready to be made fun of and even hated by family and friends.  Are you praying for knowledge and understanding?  Are you searching for TRUTH beyond 5 minutes of mainstream news on TV which is nothing more than an extension of the antichrist spirit and agenda?  You dont believe me? Keep watching with your own eyes and I pray the light of the glorious gospel shines the light of truth unto you  I sense very strongly that ""most"" people are completely oblivious to whats happening and will NOT understand until its too late.  Jeremiah 5:21 Hear now this O foolish people and without understanding; which have eyes and see not; which have ears and hear not:  Jesus saidAll these are the beginning of sorrows.  So I ask you again and again are you awake yet?  There is so much I want to tell you but I feel most cannot or will not accept the truth until they see it with their own eyes.  I am praying for you and America but make no mistake The trump of God is about to soundJesus is coming soon.  Are you awake yet and ready?  There is NOTHING more important than to be ready for his appearing. Accept Jesus Christ as Lord and Savior today.",political,Facebook
The supply chain problems we are having is directly attributed to the reaction to the economic downturn caused by the COVID pandemic. Our government generally stimulates the economy through three methods all of which causes the debt to rise. The first method is to cut taxes to put more money in the private economy. Trump and the GOP did this at a time that in my opinion the economy did not need stimulus. It did make the economy grow but disproportionately benefitted wealthier Americans. The second way the government stimulates the economy is by giving cash directly to Americans. This is a very effective way giving the economy a quick boost but also causes overheating and can lead to shortages and inflation. Both the previous administration and the current one did this which helped prevent a recession. Unfortunately the Democrats doubled down on direct infusion and gave money to parents of young children who are the most likely to use it to buy things. This has caused a huge demand for products manufactured in Asia at a time that the shipping industry hasnt fully recovered capacity. Basically the supply line crises is caused by an economic policy that worked to well. The biggest problem with all of this money going out to parents is it has enabled them to not work. All of this borrowed money is going straight to manufactured goods from Asia while our Service Economy is struggling with a labor shortage. The third way the government stimulates the economy is by spending it on public projects like the proposed infrastructure bill. This type of stimulus is a slower but more measured way for money to be injected into the economy. In addition it has the added benefit of building enduring investments that help maintain the economy in the future.,political,Facebook
https://www.einnews.com/amp/pr_news/554237543/the-untold-story-of-donald-trump-s-fake-university-secret-conversation-25-million-legal-defeat EINNEWS.COM www.einnews.com,political,Facebook
"""The Psychology of Trump-Haters""  Whats happening in America right now shouldnt come as a surprise to anyone. It could be spotted from miles away!  As a psychologist watching the political back and forth in the USA over the past 5 years is pretty incredible. Seeing people say what theyve said behaved in the way theyve behaved and made the decisions theyve made has been interesting to watch. Its also illuminated a very clear truth.  The reason why Trump-haters hate Trump so much is not because they actually hate Trump the person. Because they dont even know him. Theyre definitely not protesting Trumps competence or political policies. Because well lets face it he did an incredible job with our economy protected the people inside the country with strong borders and won the respect of so many around the world. Allies felt supported. Enemies knew not to mess. Prospects knew to tread carefully. And he did it all so confidently unabashedly unapologetically. How attractive!  So the question remains if its not his personality and its not his policies what is it? Notice that people who have been critical of Trump tend to be very reactionary in their position. Its a highly emotional topic for them. It stirs up a lot. Interestingly the reaction has been so powerful and pervasive that it even has its own syndrome!  And therein lies the answer to this question. The people who have been so vehemently opposed to Trump are not really against Trump. Theyre upset at what Trump triggers deep inside them. That is what they're reacting to when they hear ""Trump."" Trump reminds many of the unprocessed anger they have towards authority figures in their lives. Maybe an angry father. Perhaps a controlling mother. Possibly an abusive boss. For many people the idea of Trump has woken (no pun intended) up tremendous emotional pain and psychological trauma that these people have not dealt with. And that they have not wanted to deal with.  Psychologically-speaking thats how we got here. Thats why so many picked Biden. I put it in quotes because they didnt really pick Biden. They just wanted to escape Trump. Or I should say the painful memories that Trump stirred up inside them. Was Trump opinionated? Of course he was. Was he outlandish in his delivery at times? Absolutely. Did he come across as arrogant and egotistical at points? Without question. Its all true!!!  But objectively that is what you want in a President of the USA. That is what you want from your Commander in Chief. That is what you want from the guy whos sole responsibility and duty is to go up to bat for you. You want someone who will unabashedly stand up for you guard you and protect your interests with everything hes got when it comes down to the wire.  The truth is to guard and protect properly sometimes you have to be bold. You have be direct. You have to be aggressive. Otherwise some wont hear you. They will not respect you. They will manipulate you. And they will walk all over you.  To the Trump haters I feel for you. Living this way must be complete emotional hell. Because youre always on the run. Your life is driven by fear. You make decisions that are based in anxiety and avoidance. Youre constantly looking to make choices not that you necessarily personally believe in but because they are less triggering. And unfortunately sometimes it leads to this. The truth about Biden is clear to everyone now. At least it should be. He was never fit to be a leader in this capacity. The writing was on the wall from the very beginning. Some decided to see it. Others were too scared to. Because it stirred up too much. Its okay. You didnt know.  Hopefully this incident can be used as an opportunity for you to exercise the courage to look inside and see what your triggers in life actually are. Consider. Who talked down to you growing up? Who hurt you? Who made you feel so little ? Pay attention to it. Process it. Address it.  You will see better. Decide better. And live better.",political,Facebook
"To the person who unfriended me because I defended President Trump when he said that Haiti is a ""s---hole"" now that missionaries are being kidnapped in Haiti and Haitians themselves would rather live under a bridge in Texas than in Haiti do you maybe want to rethink your position?",political,Facebook
It is time to believe the press again and not let trump make you believe the press is your enemy. Of course the press gets things wrong as we all do but without them searching for the truth we will never get it. Corruption is our biggest problem and they are our only answer to it. DIGITAL.OLIVESOFTWARE.COM Its time for real press conferences again - Mon Valley Independent 10/11/2021 A PRESS CONFERENCE is supposed to be a give and take. Somewhere between a dance and a duel it depends on both sides taking turns. The speaker gives a statement. A reporter asks a question. The speaker either answers or evades  which is in itself a kind of answer. The steps repeat building off t...,political,Facebook
So what are you MAGA people going to do now. The Lord Almighty Trump is saying you should not vote in 2022 and 2024. I hope this finally gets the Republican Party back on track and they can concentrate on their policies and get away from the cult mentality.,political,Facebook
,political,Facebook
As Americans we seem to be drifting further apart every second of every day. The level of hatred can be felt almost anywhere you go in this country and its even worse online. People just dont seem to like each other anymore right? But why? Wars? Riots? Masks? Covid? Vaccines? Minimum wage? Abortion? Taxation? Trump? Biden? The Pope? Conservatives? Liberals? We could go on and on and   If you had a megaphone (or the virtual equivalent of one) and could speak to every single person in America at the exact same time what would your message be?  P.S. look no further than the comments on this post to get a flavor for whats happening in America.,political,Facebook
"Because Joe Biden insists on attacking the unvaccinated we now find ourselves at a place in history where Americans are cheering on the fact that their fellow Americans are being ostracized from everyday life. Even here in a red state like Texas where life liberty and property are supposed to be hallmarks of society every day we are seeing more and more Texans being removed from their jobs schools and other stations in life for simply making a health decision best fits their life situation.  And that divide only deepens when we see Biden and the democrats saying things like the unvaccinated people were ""not nearly as smart as I thought you were."" We see the media pushing narratives like blaming the unvaccinated for the continuation of the pandemic Biden's poor approval numbers hindering economic growth costing jobs and putting unnecessary strain on the healthcare system.  We now live in a country where our borders are being overwhelmed; consumer prices are nearing record highs inflation is quickly pushing us towards a recession employers cannot find help and spending is out of control. And the most common narrative being pushed out of the Whitehouse and in the media is that the unvaccinated are being labeled unemployable and are being ostracized from society so that we can protect the vaccinated from the unvaccinated because the unvaccinated refuse to get the vaccine that didn't protect the vaccinated in the first place.  Personal agency over our own lives is one of the most fundamental tenents of a free society. If you have chosen to be vaccinated because you believe it protects you and it is what's best for you then it shouldn't matter if others are vaccinated because you are protected. And if you are unvaccinated because you believe that it is your right to make healthcare decisions for yourself and your family then what someone else's healthcare choices are should be none of your concern. We have somehow found ourselves in this quasi-socialist communist place where too many Americans now believe the interests of society somehow trump those of the individual. Our nation was founded on the rights of the individual not those of the community. And if we desire to continue to remain a free society and have personal agency over our lives we must move away from this collectivist ideology and return to the ideology of individual rights spelled out by our founders which has served us well for nearly 250 years.  And it starts by electing people who are willing to stand up for you and fight for your individual rights. I will go to Austin to represent you! Not the special interest groups and lobbyists. Not some board I was appointed. And not some group I am a member of. We have enough of those in Austin.  Visit my website and join my campaign by supporting us either through volunteering or financially as we take on the people working against you!",political,Facebook
Today once again I was asked why I would run because I am Conservative and my running may split the vote and allow a Democrat to win. I am going to break this down Barny style for you (as in Barny the dinosaur).  First I am not a Republican I am a Libertarian/Independent a Constitutional Conservitive and the current GOP is anything but that. I owe nothing to that party I am my own man through and through. Second what makes Michelle Fischbach entitled to be the only one running who is not a Democrat? Because she holds it now? No one can be more worthy? Is that it? I do not buy it. Third President Trump won this district with 65% of the vote if you are worried she might lose now because a Libertarian Independent is running that should tell you she should not be there to start with. Once she is gone the GOP leadership who put her there without input from the grass roots should probably be next to go.  For those in the GOP who are so scared of a Democrat winning because I am running. You Sir or Madam are as much a sheep as those you accuse of being sheep it maybe a different breed but a sheep none the less. You like to call yourself a wolf but a coyote/ hyaena may be a better analogy then a wolf eating off the plate of another. Because your scared you operate out of a fear of loss you are so scared to take a chance that may make things better because you would risk something. One word comes to mind. Coward. Do not try to talk me out of running because of your FEAR. I am not scared; I am putting myself on the line for this. If you keep voting for the lesser of two evils we should not have to listen to you complain about the results.  I believe in playing nice until it is time not to play nice (Roadhouse anyone?) and this is one of those times. President Trump tried to drain the swamp from the top from the throne so to speak. We all see how that worked out. While I am all about draining the swamp and fighting the establishment I do not operate from the top. I am a pig farmer who works in the trenches and I am not scared to get my hands a little dirty. It is a job that needs to be done (anyone know if Mike Rowe is still doing Dirty Jobs?).  I believe character is important I do not play the political games of not telling you where I stand on issues I say where I am and let the cards fall as they may. I am not a politician what you see is what you get. If this hurts your feelings you are probably everything you despise. If this does not show you I am not your normal politician nothing probably will this is ME this is the Bull that will run through DC.,political,Facebook
If Title-42 restrictions are lifted DHS is preparing for 350000-400000 potential illegal migrant crossings in a SINGLE month. This is nearly as many crossings as we saw in 2020 over the entire YEAR.  Despite the tragic realities of Biden's self-made crisis his administration is lying to the American people ignoring recommendations from senior leaders on the ground releasing thousands of unvetted migrants into the country and terminating the highly-effective Migrant Protection Protocols (MPP).  It is past time for President Biden to admit that the Trump Administrations border policieslike the border wall and MPPworked. He must acknowledge that there is a crisis at the southern border and that the men and women of the United States Border Patrol are overwhelmed.  I am demanding transparency from his Administration on behalf of the American people.,political,Facebook
It is unbelievable that Greg Abbott continues to oppose a strong and real forensic audit of the 2020 election in Texas.  President Donald Trump is right to call him out. I have long believed we must have forensic audits.  Its time Greg Abbott stop siding with Democrats on this.,political,Facebook
Para uns que eu conheo FELIZMENTE! e para outros que tambm conheo INFELIZMENTE o Bolsonaro ser como o Donald Trump nos  e no se reeleger. No entanto os servos e servas de Deus continuaro orando pelas autoridades. S o Senhor  Perfeito e Imutvel. Que Ele nos defenda. Pois os ratos fugiro os poderosos tambm fugiro. Outros facilmente mudaro de lado como mudam de roupa.  Quando o Iraque foi invadido os ricos e poderosos conseguiram escapar. Quando Cuba e Venezuela foram sequestradas os ricos e poderosos no ficaram por l; e no caso dos militares eles mudaram de lado. Li uma reportagem que dizia que o Maduro no cai porque os seus generais so altamente corruptos e suas famlias vivem confortavelmente em outros pases e na frica. Recentemente aconteceu no Afeganisto os Estados Unidos o abandonou o governo local fugiu os ricos e poderosos tambm fugiram. O Talib chegou! E o POVO? Ficou e est passando por lutas cruis e desumanas. Fica a grande lio: Maldito o homem que confia no homem.  Na verdade tudo  Poltica! Por exemplo se nas eleies do ano que vem a gente no eleger aqueles que verdadeiramente so crentes e so por ns; veremos a maior de todas as perseguies religiosas. Alis os indcios j esto sendo dados. Assista aqui logo abaixo a entrevista do Luciano Hang  Jornalista Leda Nagle. Logo mais postarei entrevistas que explicitaram essa dura realidade de diviso raivosa.  Alguns comunistas mais radicais esto cantando aquela famosa msica de Chico Buarque: Amanh vai ser outro dia Quando chegar o momento esse meu sofrimento vou cobrar com juros juro.  Oremos! Misericrdia Senhor!,political,Facebook
Give the Biden administration and his so called VP border czar Kamala Harris the most trivial photo opportunity and they will run with it. The fake news media traitors are right there to help them in their propaganda. Millions of migrants are trying to cross the border living in squalor & filth but now the administration deflects the whole border crisis by some border patrol police on horseback trying to do their job! Now its whipping migrants and how cruel they are. Does not matter that videos that they try to hide show thousands of unvetted migrants with or without COVID being let free to enter the country. Does not matter that they could be terrorists without any background checks coming in to commit more terrorism. This imposter got into office by cheating In a completely rigged election & he is a complete incompetent fraud ! He has selected other complying fraudsters such as Blinken & Mayorkas & Psaki just to name a very few. Mayorkas said we saw horrifying images  painful to watch with the border patrol. It is important to note that not one person was hurt ! There you go thats the border crisis men on horseback doing their job not millions pouring illegally in. This senile man Biden is a charlatan who lies constantly & has his people perpetuate the lies with the complying news media with no integrity & full of corruption. It seems like a scam has been perpetuated on the American people for almost 5 years culminating in the fraudulent  selectionof Biden. Amazing how millions of people are accepting of this either through ignorance or indifference or because of failed ideology. A reminder for the  prveleged white supremacists racists  irredeemables & deplorables : January 6th was as bad as Pearl Harbor & 9-11-2001 ! Maybe worse ! The broken system is the reason for the border crisis the Taliban are the reason for the disgusting failed Afghanistan withdrawal and everything else is Trumps fault ! This is the Biden administration for you. Shameful & disgraceful incompetence ! We could not have a more dangerous enemy if we tried,political,Facebook
President Trump would have never let this disaster happen at the border,political,Facebook
The massive increase of illegal entries across the border is a direct result of Joe Biden slapping a big fat open sign on our Southern border. This crisis is an absolute disgrace and was completely preventable if this administration decided to use logic instead of undoing everything President Trump accomplished.,political,Facebook
"QUALIFICATIONS TO RUN FOR OFFICE AS A REPUBLICAN TRUMPIST CANDIDATE 1.-Must Believe ""Immigrants are ""animals drug smugglers"" D Trump and don't deserve to live legally in the USA. 2.-Must Believe ""Trump won the 2020 elections and it was stolen from him."" D Trump 3.-Must Believe ""mail in ballots"" and ""extended voting days and times for voting "" are equal to ""fraud"" D Trump 4.-Must Believe our Institutions are ""corrupt"" : FBI DOJ FDACOURTSETC 5.-Must Believe  ""the virus will disappear"" ""masks are not necessary"" D Trump. ""Vaccines are not good"" (FDA is corrupt) All candidates meeting this criteria will be endorsed by  and receive campaign funds by Trump. All other Republican candidates not in compliance are on their own and must retire or face replacement.",political,Facebook
So how does President Trump have the ability to kill an Iranian general that helped kill American troops with precision but the Biden administration hits a bunch of civilians that had nothing to do with Americans? How can you be that bad with intelligence and technology? Who picked the target.Mr. Magoo?,political,Facebook
"Errors mistakes blunders incompetence failures that is Biden & his administration. It's a comedy of errors except it is no comedy but rather a ""tragedy of errors"" ! Just when you think the incompetence could not be any worse you find out that it is much worse. The Afghanistan withdrawal was a complete unnecessary disaster and we lost dozens of innocent lives including 13 of our own soldiers. Only God knows how many Americans we have left hopelessly behind. The government will not tell us the truth. Today we found out that the drone strike killed 10 innocent people 7 of which were children and not any terrorist as previously claimed. This is atrocious and criminal and Biden should go on trial with those inept generals and commanders in charge. Biden rushed to action to "" correct"" his blunderous withdrawal and killed innocent people. How can you be so stupid yet so arrogant ? To the MSM and the social media giants who so eagerly helped pull off a coup against a true leader and replace him with a senile incompetent imbecile CONGRATULATIONS! Are you happy now ? are you better off ? Is the country and the world safer ? How about you brilliant Biden voters ? Happy now ? Do you enjoy Biden who never takes real questions and when he does it is all scripted & full of lies and he just walks away. Do you enjoy his propagandist representatives who all lie and misrepresent the truth when they are questioned. How come you hypocrites do not fact check them ? Was it not time worthy for you to fact check that the drone strike did NOT kill ISIS-K terrorists but innocent people including children. Would you have checked this if Trump was in charge ? What ideology do you serve ? Deceit fraud lies and incompetence as long as it is a democrat in charge. Even the Vaccine has been politicized and today the FDA rejected the Pfizer booster plan. You are all a part of the tragedy of errors and the reason this country is going down. Everything Biden has done has been totally incompetent and tragic including the terrible border crisis with hundreds of thousands of migrants coming in illegally. The corrupt media hide all these tragedies which has emboldened the corrupt to continue in their incompetence and corruption. All part of the Deep State Swamp.",political,Facebook
