AdText,Category,Platform
Big news everyone I wanted to be the first to tell you that I have officially taken out papers to run for City Council in the city of Easthampton. In the last 10 years that I've lived in Easthampton we've seen our city develop into a vibrant cultural center with an ever growing economy but we still have some significant challenges ahead particularly in the area of public works infrastructure and housing. As a life-long advocate for the public I want to bring you along in decision making spaces so that all of our voices are heard so nobody gets left behind and we can solve these issues together in ways that are fair and affordable. My chat box is open 24/7 and I'm open to any suggestions or proposals to make Easthampton work for you.,political,Facebook
SENATE PASSES VAN HOLLEN AMENDMENT TO BIPARTISAN INFRASTRUCTURE DEAL TO ENSURE SECURE FINANCING OF PUBLIC-PRIVATE INFRASTRUCTURE PROJECTS  https://www.vanhollen.senate.gov/news/press-releases/senate-passes-van-hollen-amendment-to-bipartisan-infrastructure-deal-to-ensure-secure-financing-of-public-private-infrastructure-projects,political,Facebook
"Here are some of the objectives that would be most important to me as a member of Nixa City Council followed by an introduction so that you can get to know me better!:  - Bringing new businesses and jobs to Nixa to boost our economy and infrastructure and balance taxation while supporting local small businesses and helping them to thrive - Supporting our youth and our school district in every way possible - Supporting our elderly residents in every way possible - Supporting the growth and continued excellence of the Nixa Police Department - Implementing new diversity and inclusion initiatives and striving to support and meet the needs of Nixa's under- represented residents - Improving sidewalk connectivity throughout town particularly near schools - Improving traffic flow and speeding issues in problem areas such as school zones - Streamlining city processes to make them as efficient and accessible as possible to include establishing a virtual platform for city council meetings and making improvements to city utilities processes - Continuing the revitalization of the downtown area - Improving and beautifying public spaces - Supporting the visual and performing arts in Nixa - Increasing recreational opportunities for kids and adults of all ages and abilities - Encouraging greater voter interest and turnout - Encouraging volunteerism in the community - Educating residents about and encouraging them to use our free curbside recycling program - Advocating for a second dog park in north Nixa and at least one splash pad  Hello! My name is Amy Hoogstraet (HOOK-strat) and Im thrilled to announce that I'm running for city council in Nixas first district. This is my official campaign page. You might know me on Facebook as Amy Jane Hoogstraet Safley but for campaign purposes Im using my legal last name. Id like to introduce myself and tell you why I want to serve you on Nixas city council. This is a very long post but I wanted to give you as much information about me as I could in order to help you in deciding if I'm the candidate for you. I hope that you'll take the time to read the whole post!  I grew up in Springfield where I graduated from Drury University. After marrying a soldier I spent 20 years away from the area but it was always ""home"" and I finally returned in 2017. My husband and I chose to make our home in Nixa because we loved the small town feel and were very impressed with the schools and we are so happy with our decision! We feel that Nixa is our home and we have no plans to go anywhere else. We have a 16-year old son and a 6-year-old daughter and a fabulous miniature poodle named Sam.  After holding various interesting jobs I left the workforce to become a stay-home mom which is a move I have never regretted. As my youngest has gotten a bit older and more independent and since moving to Nixa I have finally realized my dream of becoming more involved in volunteering advocacy and helping others however I can. This sounds clich but honestly helping others and finding solutions to problems are my passions. And when I commit to something I'm ALL IN!  I am on the board of directors of GLSEN-Springfield which supports and advocates for LGBTQ youth and I also volunteer with PROMO an organization which fights discriminatory legislation in Jefferson City. A defining moment for me and one in which I learned how much I love being involved in government was when I went with PROMO to the Capitol in Jefferson City to speak with legislators there. I was completely in my element and I was good at it  I was hooked! Additionally I founded and am administrator of the Facebook group Nixa MO Diversity Advocates which seeks to celebrate support welcome and educate about diversity. I believe that in diversity (in ALL of its forms!) lies great strength richness and depth and I am very passionate about being a voice for those who are under-represented and fighting for equal rights for all.  Another experience which crystallized my love of civic/government involvement was when I had the honor of serving on Nixas Strategic Planning Advisory Committee this past summer and fall. The committee was comprised of volunteers from the community and was tasked with culling through public feedback and listening to subject matter experts in order to come up with Nixas next five-year strategic plan. It was a lot of hard work and I loved every minute of it! Working with a varied group of people who had a lot of different opinions and priorities but who all agreed that they wanted what was best for our community was exciting and challenging and I not only made valuable contributions to the process but also grew from it. This experience left me feeling sure that I wanted to continue my involvement with local government and with helping to bring the five-year strategic plan to fruition. Its a wonderful ambitious plan and Im very proud to have contributed to it. Im excited to see what we can accomplish in the next 5 years and the amazing ways in which Nixa can grow and improve! My work on the committee along with attending city council meetings has shown me how much grey area there can be in issues involving a city and its residents and I really enjoy the challenge of working within that grey area to find solutions. With my history of volunteerism advocacy collaboration and leadership along with my involvement in the strategic plan joining our city council feels like the next logical step for me and Im incredibly excited at the thought of serving my community in this way!  Why should you vote for me? I believe that my experience on the committee and my prior involvement in the strategic plan puts me in a perfect position to pivot right into city council. I have made valuable connections and have a great rapport with several of our council members and city administrators and feel comfortable working with them. Im continually impressed with our citys administration and would be honored to serve alongside them! As someone who contributed to the five-year plan I am very committed to helping see it through in a way that offers the most benefit to our community. I believe that my education and experiences have equipped me to work confidently yet humbly with others and to look for commonalities and ways to compromise to come up with good solutions to tricky problems. I am a very logical analytical thinker who naturally looks at problems from all angles and perspectives and can think outside the box when needed. I am level-headed and feel comfortable interacting with people even when they disagree with me. Im not given to knee-jerk reactions but rather to thorough consideration of all viewpoints. Im not running with any single agenda  I simply honestly love Nixa and want to help it be the best town it can be. I believe that with a great governing body Nixa can continue to grow be progressive and innovative and stay a leader in the region while still remaining true to its small-town roots. I also believe that the more diverse city council is the stronger it will be and Id love to help further diversify our council by becoming the second woman on the current council. I want to continue to be a voice for those who may not have one and for ALL members of this town I love. I want to see Nixa be as strong as it can be to help build bridges and to unify us while doing my best to make thoughtful decisions with the greater good of the community ever-present in my mind. I truly believe that despite our differences we all have much more in common than we may realize and we all want whats best for our community.  The bottom line is this: I love Nixa I want to help improve my community and build on what is already amazing about it and I believe that my skill-set makes me uniquely qualified to be a valuable member of city council. If elected I pledge to do my absolute best to serve you and I will always be accessible to my constituents. I am an excellent communicator and will be sure to keep the lines of communication open share what is happening and seek feedback from my constituents.  So please consider voting for me! I would greatly appreciate it if you would like and follow my page and share share share! If you dont live in district 1 share my page with friends who do and help me get elected so that I can bring continued progress vision and collaboration to Nixa! Thank you for your time.  Stay tuned  in future posts I will talk about some of the plans and goals for Nixa that are most important to me! And Im always eager and happy to answer any questions you may have.  Please remember that if you support my campaign the single biggest thing you can do to help me is to SHARE MY PAGE (or even a particular post from my page) ONCE A WEEK until the election to like my page and to invite your local friends to like it. The only way that I can win is to reach enough voters in District 1 and convince them to vote for me and for that I need your help! I won't be asking for monetary donations for this campaign - only for a minute of your time each week to help spread the word. :) Thank you!",political,Facebook
Hey everyone! The election is now just 3 short weeks away! In these last weeks it is crucial for me to reach as many district 1 voters as possible. Please help out by sharing my campaign page and telling your neighbors and friends in district 1! I am so appreciative of your support and help and if elected I will work as hard as I possibly can on your behalf.  The Christian County Headliner reached out to all of the city council candidates with 5 questions for us to answer. These answers will be published in the newspaper but I'm not sure when. In the meantime I thought I would go ahead and share my answers here:  1. List any relevant qualifications or experiences you would like voters to know about:   I am an active and well-known volunteer leader and advocate in the area (with PROMO GLSEN Free Mom Hugs Nixa MO Diversity Advocates etc.) and already have working relationships with members of the city council and administration the police department the school administration and board and other city leaders. In addition I was a member of the Strategic Planning Advisory Committee which crafted Nixas next 5-year strategic plan. As such Im invested in the plan and eager to be a part of its implementation. With my previous and ongoing civic involvement in addition to my body of experience and skills serving my community on city council is the next logical step and one Im very passionate about taking!   2. What action if any should the Nixa City Council take in relation to the COVID-19 pandemic or in an effort to slow the spread of COVID-19?   It seems like Nixa has been doing a good job already of slowing the spread and I believe that with the availability of the vaccine theres light on the horizon. Were not out of the woods quite yet though and we must take care to avoid a resurgence. I believe that wearing masks and physical distancing in addition to getting vaccinated are still the best steps we can take over the next few months. Once the current mask mandate is ended I think that the best thing council can do is to continue to encourage (and serve as an example to) Nixans to wear masks and physically distance and to get vaccinated when eligible. I believe that businesses should remain open and some events should start to take place again with proper precautions in place. And the more of us who are vaccinated the sooner we will all be able to get back to normal.   3. What is your opinion about the level of accessibility that the Nixa City Council has with the general public?   I believe that council has done a great job of being accessible and transparent. Meetings are always posted on the citys website as well as social media and agendas are available to the public ahead of time so that residents can plan ahead as far as attending or speaking at meetings. District 1 council member Jarad Giddens has been very proactive about keeping his followers informed on social media and our citys Director of Communications Drew Douglas goes above and beyond to disseminate information. All that said there is always room for improvement and the citys 5-year plan includes a website overhaul as well as the creation of an interactive app for residents. There are also plans to create a virtual streaming platform for city council meetings for those residents who cant attend in person. Im excited about these changes and think that they will move the city to a whole new level of accessibility!   4. Is there an area of city government that you hope to develop advanced knowledge of in the future? If yes describe.   I cant necessarily point to one single area as Im fascinated with all of them! I want to learn as much as possible and plan to do so while continuing my civic involvement whether or not Im elected to council. Most issues are not black and white but rather have a lot of grey area and I really enjoy the challenge of working within that grey area to find solutions. In attending city council meetings and listening to ordinances being debated and residents speaking about issues I have consistently noted that there are usually valid points on both sides of an issue. Much of the time decisions made by the council will make one group of people happy and one group unhappy - thats a very tough spot to be in! But its this process of weighing pros and cons and figuring out which solution would best serve the greater good which intrigues me and which I think Im very well-suited for. Im a logical thinker who is very detail-oriented analyzes problems from all angles and thinks outside of the box when necessary. In addition I feel that I have a strong ability to empathize with others  to put myself in their shoes. Many issues brought before city council would not affect me personally but that doesnt mean that I wouldnt care about them or take them seriously. I believe strongly that part of being a contributing member of society is recognizing that something shouldnt have to affect you personally for it to matter to you  we should all care about each other. My great passions in life are problem-solving and helping others and as a member of council I would be able to put those passions to work and be a voice for ALL Nixans.   5. What level of involvement should Nixa have in partnering with other local governments such as Ozark and Christian County and with regional economic development groups? Why?   I believe that Nixa should have the highest possible level of involvement in partnering with other local governments and regional economic development groups and from what I have seen so far I think that it strives to do so. Nixa does not exist in a bubble and cannot possibly thrive unless it works in concert with other local governments and agencies. Nixa Ozark and Christian County as a whole share the same issue of being bedroom communities  our residents may live here but a great majority of them work in another municipality. This presents unique challenges to our economies and there is much to be gained by working together to address these challenges share ideas and collaborate in creating solutions. It can be tricky for a bedroom community to find a good balance between supporting local small businesses (We have some really wonderful small businesses here!) and welcoming new businesses which will bring more money and jobs thereby boosting the economy and infrastructure and better balancing the tax burden. Im eager to be a part of finding and maintaining that balance.,political,Facebook
The Madison County Board of Supervisors Meeting April 5 2021: Quick Notes   The Madison County Board of Supervisors (the Board) passed a resolution as presented by Jan Collins with the Madison County Business League declaring May 9-14 2021 as Madison County Law Enforcement Appreciation Week.   Carolyn Andrews and Joyce Monroe were appointed to the West Madison County Utility District Board of Directors.   Bridlewood of Madison was granted resort status.   The Board approved the landscape plan for the parking lot currently under construction at the Tax Collector and Tax Assessors offices for an amount not to exceed $14000.   The Board approved signing documentation establishing funding through the Mississippi Department of Transportations system for Catlett Road Improvements from Red Fox Road to Stribling Road.   The Board approved Supplemental Agreement #1 to the contract with H&M Construction LLC for $78208 for drainage improvements on Oakfield Boulevard which is needed to undercut the road and provide a solid subbase for the new raised road.   The Board approved the preliminary plat for Yandell Farms of Sheffield Part 3 a new subdivision which will have approximately 42 lots that are a .25 acre in size.   The Board approved the preliminary plat for Westlake phases 2 2A and 3. This new subdivision will have approximately 66 lots which will range in size from .75 acre lots to 1.25 acre lots.   The Board approved the preliminary plat for Autumn Hill a new subdivision which will have approximately 11 lots that are 1.25 acre in size.   The Board voted to authorize the County Administrator in consultation with the Board President to request that Congressman Michael Guest submit a Member Designated Project request to the U.S. House Committee on Transportation and Infrastructure for a priority element of the South Madison County Transportation Plan.   The Board voted to authorize Mississippi Engineering Group Inc. to perform all necessary and ancillary activities for preparation and submission of the application for a BUILD Grant for the Reunion Parkway Crossing Project during the 2021 grant application cycle.  The Madison County Board of Supervisors will meet again Monday April 19 2021 at 5:00 p.m. in the Administrative Building in Canton.  Please download our app Madison Supervisors,political,Facebook
Millimeter 5G is too high of a jump of gigahertz without any testing. Is it worth our health for faster data high density info transfers? Humans cant develop in the same way in an atmosphere permeated with electromagnetic frequencies. Scientific studies on EMF (Electomagnetic radiation frequency) have proven to dampen down our intelligence. All these studies show how it kills trees and bees. Mmwaves Is the same frequency used in crowd dispersal weaponry. Its basically interrogation equipment to spy on us. you dont know youre being targeted. It causes neurological damage and makes you sick. Its a perfect hidden weapon for the government. Children are getting nosebleeds that theyve never had before. Its everywhere all the time. We rolled it out before the standards of health on us could be determined. EMF blackout: is the Small wireless communications facilities deployment act: its standardizes permits fees right of way use and other regulations of wireless providers. See Senate Bills 637 and 894 With the Help from lobbyists and corrupt officials federal laws were put in place making it illegal in some cases to speak of the health effects surrounding cell phone towers and electromagnetic radiation. according to an act passed in 1996 act 704. That law 704 took away our tenth amendment rights of the states to regulate the location of cell towers based on our health which overrides the 10th amendment. Which assigns all powers not delegated to the US or prohibited to the states or to the people from making a decision. how did they prevent lawsuits? In section 704 in 1996 Bill Clinton signed the telecommunications act into law which states that no health or environmental concern can interfere with the placement of telecom equipment. Our tenth amendment rights were taken away by the wireless industry. How was that law allowed to be passed if it violates our rights? It gave the power to regulate the health effects of wireless technology to the FCC. The FCC is a spectrum auctioning agency. It is not a health agency. 704 also took the power from the states to regulate location of cell towers based on health. If you mention it to your town that you dont want it the application will be rejected because the city can be sued by the wireless industry. All of this research can be found in pubMed. This is where my sources have come. Plus from watching the Michigan house committee hearings in 2018. Scientific studies have shown that Wireless radiation has biological effects oxidative damage DNA damage memory problems dizziness brain fog exhaustion heart attacks CHF muscle spasms longer reaction times breast cancer from putting cell phones in there bras back problems behavioral changes eye damage sleep problems depression infertility when cell phones have been placed in a mans pocked or a womans pocket blood brain barrier permeability Brain tumors Alzheimers Parkinsons and ALS. EMF cause headaches dizziness irritability fatigue weakness insomnia chest pain difficulty breathing and indigestion. Altered calcium metabolism and heart muscle cells Changes in our Hippocampus affecting memory and learning. DNA damage in cells Behavior altered avoidance. One smart meter is 7.93 micro watts per cm. Squared. The healthy range is set much lower. How can utility companies and government get away with forcing this on everyone?  This is how the FCC standards to manage health effects are wrong. How much radiation are people being exposed to? What is our exposure in one day? Cell phone smart meters cell towers are all stacked up like a sandwich that all adds up.  Microwave power density: health effects versus safety standards The USA safety limits are set to 600-1000 micro watts per cm squared which is 10 of thousands of levels higher than the health standards set by scientists and way higher than other countries standards which standards are at 10 and below. FCC had to move these standards way up to avoid future lawsuits of 5g These are signs of neglect and disregard on behalf of the FCC How much money has been put aside on independent research on the biological effects of this new technology? Zero Funding was done from Motorola on previous generations and when their research came out bad they said what spin can we put on this? Motorola told scientists what to do and how to write abstracts. Well A non industry study was done and it showed EMF radiation was 70% harmful. An industry study showed that radiation was 32% harmful Well Motorola wasnt willing to accept the scientific findings. They urged the scientists not to publish the study. Probably paid them not to. Smart meters literally are human energy field obliterators. A study showed when stood in front of a smart meter what happened to the persons cells. It showed It broke and created mutations of our cells oxidation exposure to free radicals headaches red blood cells stacking up and not being able to deliver oxygen and it degrades the cells. Wifi is 2.4 GHz which is the same as microwave oven wattage. 60 gigahertz is used for the active denial dispersal weaponry - it is also used as psychological weaponry. Oxygen molecule absorption is at 60 GHz.  The FCC has strategically hijacked the legal system and silenced all potential threats into 5G infrastructure roll out which is the biggest fraud on the public ever conducted  Tom Wheeler was the previous chairman of the FCC. he was the head of it for 14 years. Obama took the biggest lobbyist who is Tom Wheeler and put him as the head of the FCC. 1993 the FCC together with the IEEE (Which is the engineer association) passed regulations 30 years ago. They set the current standards for acceptable limits of EMF radiation technology. Why do engineers get to decide radiation?they show how radiation can pass through a wall but they cant talk about when it passes through a body? It makes no sense to adopt an engineer association with not one biomedical person on their team. They are indemnified against harmful health affects lawsuits. Our acceptable limits are higher than the limits shown to cause harmful health effects. These Standards were developed for six minutes of exposure. What about the long-term daily exposures?  Its like a fox guarding the hen house. If you go to put a denial permit request in to not have a cell tower put in near you its going to point back at the acceptable limits as determined by the FCC. And its going to be denied. Not the EPA not the CDC not the ones that usually take care of health concerns. The FCC is staffed by former members of the telecommunications industry. Insurance wont indemnify against the EMF effects. The investors only worry is that they will lose money. The insurance companies will not ensure the telecommunications companies. They are self insured because they were rejected by the insurance companies. The secondary insurance company insures the insurance companies. If an insurance company ensures Verizon and it meets the claims than the secondary insurance company is kicked in. They were told not to ensure the wireless companies.  In 1999 the FDA and NTP conducted a 16 year $30 million study examining the effects of EMF radiation. In 2016 a partial report was released. And they found a link between cell phones and cancer. Until 2016 thats how they prevented the discussion of health. FCC is not able to oversee 5G for safety. More bills passed between 2016 and 2018 remove the last vestiges of local and state review over infrastructure siting. Our immune system is based on the microbes in our gut and in our brain. Microbiome is essential to human function. EMFs produce toxins to our microbes. Microbial DNA will be deleted. Which is 99% of our DNA structure.  NASA created chem trails which is Microdust weaponry. It is bio micronsized mechanized dust distributed as aerosol which gets into the lungs executing pathological missions which creates a phosphorus glow capability in our bodies so we can be flagged. the real purpose the government wants to get on board with this technology is so that they can track everything we do. 5G can now read you as a transmission technology Like infrared. 5G may interfere with the ability of DNA to retain and transmit biological signals.  Wi-Fi should be banned in schools. Education not radiation. Wired networks only. Children are sick and being misdiagnosed. Kids getting cancer due to unknown reasons. When Pregnant women use EMF radiation cell phones during pregnancy it damages the fetus in utero. which can lead to autism when a child. When a man puts its cell near his private parts in his pocket its really damaging the sperm quality and quantity when left there for long periods of time. The frequency in the high levels of EMF radiation are pulsating constantly 24/7 and we are the guinea pigs. Studies suggest that in 150 years all humans will be sterile five generations from now If keep going at this rate.  Why such a big race to compete with China? Its all about control. Who can get there first. we dont need all of this radiation. All of the benefits of this cool technology of driving cars by them selves. It is not worth our health and all living creatures health. We wont be able to afford all this cool technology when we are all sick and cant work. 5G is designed to deliver concentrated and focused EMR in excess of 100 times of the current Heathy levels. Thats why the USA moved up the levels in any other country to such a dangerously high level so it cant be disputed. 60 gH is used as directed energy weapons. So if that level is running all the time. 24/7 if someone happens to be living next to it and cant run away from it they are being forced to being exposed to it. And all that the people can do is accept it and try to prevent ill health by painting there walls with emf blocking paint to protect them selves if they are aware. But w WiFi in there homes they cannot protect themselves. They cant think straight. Its too inconvenient for people to set up wired technology. But they must. 5G is designed to deliver concentrated and focused EMR in excess of 100x of current levels in the same way as directed energy weapons. 5G is an invasive bombardment of antennas. 250 antennas per block. And also 20000 satellites for 5G to be launched sending focused beams of intense microwave radiation over earth? Its all about winning the race to 5G. Its a fast plan to beat China. FCC is violating the Nuremberg code.  5G is for intelligence government systems that has to be commercialized to make it look appealing to the citizens. They are marketing how its great. Its main use is a weapon system. Wi-Fi transmits to smart meters it transmit to the utility companies for billing purposes but its really for usage data. RF signals are repeated many times per second. it increases the effects of exposure exponentially. It will kill bees livestock the ground we will all be under attack. Theres no value in killing our humanity for all the greed and corruption at the cell phone companies and the government will make off of this through taxpayers money. DNA is has been unchanged since the beginning of time but if this technology causes our dna to be changed and damages our DNA from this exposure we are damaging our future generations. If we can even survive it. The weak have not been able to survive it yet. Canada opted out of 5G. They paid to not be harmed basically the government has to pay the cell phone companies to not harm them. But our government doesnt want to pay it they want to be paid. They see all the revenue this will make but the unknowing consumer has no idea what theyve gone into. Its being pushed down our throat by a company that is not responsive and by a government that is not responsible. Its done in collusion that is designed to undermine the individual rights of individuals and communities throughout and around the world. A right to life is threatened. There are no public debates no public discourse no public disclosures as to when it will come how it will come and where. Its been passed by the president. Smart technology really stands for S:secret M: militarized A:Automated R: Residential T: technology That is the new meaning of smart and it is actually the stupidest idea if they dont listen to scientists. Only way that we can survive in this technology is training our microbes to be tolerant of 5G. That is this vaccine that they are trying to create. this is the 5G apocalypse of human extinction. Its invisible stealth trackable technology 24 seven. Its infiltrated the main frame without any health science behind it.,political,Facebook
FOR Nebraska Inc. promotes healthy safe use of Nebraskas rivers.  The increasing number of airboats on Nebraskas rivers is an issue for all Nebraskans. Citizens have reported hearing airboat noise miles from Nebraskas rivers during all hours of the day including late at night and early morning. Weddings church attendance funerals family reunions picnics community center gatherings classroom learning non-motorized sports outings and daily conversations have been interrupted by deafening vibrations and noise of airboats.  Airboats offer speed and access to rivers where other watercraft cannot go but this speed is accompanied by noise pollution and disruption to the environment and surrounding communities. Unlike highways railroads and airports infrastructure airboat noise is recreational with rare exceptions for search rescue and environmental studies. Persons on airboats wear earplugs and headgear to protect their hearing. People and animals near Nebraskas rivers do not have ready access to this protection.  Responsible citizens need to report airboat noise pollution to authorities as a nuisance or annoyance which is not an emergency. Use the following links to report airboat noise:     Calls about airboat noise are logged. Elected officials use evidence to consider further Nebraska legislation regarding regulation of airboats and noise.  F.O.R. Nebraska Inc. promotes healthy safe use of Nebraskas rivers. F.O.R. Nebraska Inc.s recommendations include lowering airboat noise below 75 decibels restricting hours and dates of airboat use limiting numbers of airboat licenses and a curfew.  Thank you again to FOR supporters for their generous contributions toward FOR Nebraskas educational efforts. To contribute please go to .,political,Facebook
The new infrastructure bill just passed has many hugely positive features. I would like to focus on one - removal of lead piping from older housing stock. Lead is toxic and particularly so for children. Lead deposits into bone structure and is difficult to chelate of the victim. Lead diminishes intellectual capacity. Just for a moment consider the truly awful societal consequences of this lead in pipes.  The new bill that most republicans resisted will provide funding to remove those lead pipes.,political,Facebook
"We have so many issues in District 2. I would like to point out one that will affect us for years. That is ""growth.""  We strive to grow but that's not the issue. The issue is ""quality""of growth not ""quantity.""  The more growth we have the more taxes we collect. These collected taxes can help provide additional services.But if these taxes are not used in District 2 the area will continue to decline as we are already behind in law enforcement and infrastructure needs.  When I'm elected in June I will seek out quality growth in District 2.  We do not need massive growth without the necessary supporting structure that will cause even more crime transportation issues and dilapidation of buildings.  Our district deserves the same attention that other districts enjoy.  With your help in electing me we can change the narrative.  I'm looking forward to being your voice and to return our District 2 seat back to residents who care.",political,Facebook
Think legal cannabis isnt for Red Bluff?  Then you think that we dont need:   100s of new good paying jobs   Millions of new tax revenue for things like roads   Dozens of new Small Business owners   Funding for parks police youth and essentials   Access for patients with legitimate needs  Our infrastructure is destroyed our poverty levels are high. Lets let new business in and start making a dent.  This is the first of many steps we can take to start lifting out community up.  Sign the petition. Legalize Red Bluff.,political,Facebook
Madison County Board of Supervisors Meeting September 7 2021: Quick Notes   The Madison County Board of Supervisors (the Board) passed a resolution thanking Senator Roger Wicker for supporting a bipartisan infrastructure bill that provides approximately $3.3 billion to the State of Mississippi to address infrastructure needs regarding roads bridges ($225mm) and rural broadband ($100mm). The bill also increases federal funding to the Mississippi Department of Transportation by 50 percent or $200mm and provides additional competitive grant funding opportunities for Mississippi counties and cities. The bill is awaiting action by the United States House of Representatives.   Tommy Cardin from Butler Snow Law Firm Madison Countys federal lobbying firm updated the Board on a recent visit to Washington DC to garner support for Madison Countys $12mm RAISE Grant application $4mm for the Bozeman Road project and to seek other funding opportunities for Madison County.   The Board approved the Declaration of Emergency for Hurricane Ida which will expire in 30 days.   The Board passed Madison Countys FY 2022 budget $130.1mm which is $2mm less than last years and does not include a county-wide tax increase.   The Board granted Harvest Church Madisons request for a property tax exemption.   Tax Assessor Norman Cannady advised the Board that his office is working with the newly created City of Gluckstadt to change the tax districts for assessing and collecting purposes.   The Board acknowledged bids received for Construction Service Term projects and awarded the lowest bidder ADCAMP the term bid for hauling and laying asphalt road base repairs and cold milling.   The Board approved the preliminary plat for Springwood Subdivision.   The Board approved hiring Stantec Consulting Services Inc. to design geometric improvements to the intersection of MS 463 at Stribling Road for a cost not to exceed $282000 in preparation for building a new school.   The Board approved requesting that the Mississippi Department of Transportation activate Intersection Improvements at the intersection of MS 463 at Stribling Road.   The Board approved the final plat for Thornberry Phase 2. The Development is approximately 33.9 acres with 72 lots at roughly 1/3 acre each.   The Board approved the site plans for Old Jackson Road Commercial Park and Calhoun Station Church Road Retail.   The Board approved a preliminary plat for Charlton Place part three and for Lost Rabbit phase IV-A.   The Board approved an Interlocal Agreement with the City of Ridgeland for Highland Colony Parkway which states that the County will reimburse the City of Ridgeland up to $1.5mm to complete the project and that the City of Ridgeland will perform the necessary work through contractors city employees and will use city equipment for completion.   Following Board action seeking Requests for Qualifications regarding rural broadband the Board approved hiring Waggoner Engineering to help determine a path forward and budget to bring broadband to rural areas of the County that do not currently have access to it.   To Board approved hiring JH&H Architects to obtain a budget to improve the countys emergency fuel tank facility.   The Board approved the appointment of Russ Latino to the Citizens Services Board.   The Board abolished the MegaSite Fire District and placed those responsibilities with the Central Madison County Fire District.   The Board approved the following appointments to the Central Madison County Fire District Board: Timmy Chambers April Love Robert Jackson Andrew Hughes and Dustin Bullock.   The Board approved a building on Main Street in Madison as surplus property and then approved providing it to the City of Madison through a Quit Claim Deed.   The Board approved a contract with Central Mississippi Planning and Development District for redistricting services.  The Madison County Board of Supervisors will meet again Thursday September 9 2021 at 3:00 p.m. in the Administrative Building in Canton.  --Please download our complimentary app: Madison Supervisors --Please visit us on Facebook: Madison County MS Government,political,Facebook
After tonights ballot drawing I will be #6 on the ballot on the May 4th election. I appreciate your support so far and look forward to your support through May 4th and then as your city councilor. Here are my stances:  Police 100% support in funding training and equipment  Water Maintain local control and invest heavily in infrastructure improvement  Streets Paving streets that are in desperate need of repair instead of cherry picking streets based on nepotism.  City employees Civil service protection for city employees to protect them from petty small town politics and politicians  Fire Advocating increasing funding to the fire department for the purchase of a ladder truck needed for structures 3 stories or more in town to reduce homeowners insurance premiums  How are we going to pay for this? We already have the funding to pay for these things I believe diverting money away from pet projects (fountains signs flowers city hall renovation) and into these areas will drastically improve the living standard in our town.  I cant do any of these things without you so please when you vote on May 4th remember me Dean Bishop!,political,Facebook
